TEMPERATURE_F,ANOMALY_F,MONTH,STATE_ABBR,FIPS
58.7,-0.8,4,NM,01001
53.2,1.3,4,NM,01001
44.3,0.2,4,NM,01001
61.2,3.0,4,NM,01001
46.2,0.2,4,NM,01001
45.0,0.2,4,NM,01001
56.7,1.2,4,NM,01001
55.6,0.2,4,NM,01001
41.9,-0.8,4,NM,01001
56.7,0.8,4,NM,01001
47.6,0.1,4,NM,01001
48.5,-0.1,4,NM,01001
50.2,0.2,4,NM,01001
46.6,0.1,4,NM,01001
57.6,2.3,4,NM,01001
52.8,1.2,4,NM,01001
39.7,-0.7,4,NM,01001
48.2,0.4,4,NM,01001
48.8,-0.9,4,NM,01001
53.4,0.7,4,NM,01001
50.8,5.9,4,NY,01001
48.9,5.8,4,NY,01001
55.8,6.0,4,NY,01001
49.2,5.1,4,NY,01001
48.2,5.2,4,NY,01001
48.8,5.2,4,NY,01001
49.0,5.2,4,NY,01001
49.7,5.4,4,NY,01001
47.0,4.2,4,NY,01001
46.0,5.7,4,NY,01001
51.6,5.9,4,NY,01001
47.0,4.7,4,NY,01001
47.1,4.9,4,NY,01001
52.2,5.7,4,NY,01001
49.0,5.4,4,NY,01001
43.2,4.4,4,NY,01001
44.3,5.5,4,NY,01001
47.4,5.1,4,NY,01001
48.9,5.2,4,NY,01001
49.1,5.8,4,NY,01001
42.8,4.7,4,NY,01001
45.0,4.7,4,NY,01001
47.2,5.0,4,NY,01001
55.9,5.9,4,NY,01001
45.3,5.3,4,NY,01001
50.0,5.9,4,NY,01001
47.5,5.0,4,NY,01001
49.5,5.3,4,NY,01001
49.5,5.0,4,NY,01001
54.4,5.7,4,NY,01001
56.2,6.2,4,NY,01001
48.7,4.9,4,NY,01001
47.6,5.1,4,NY,01001
49.4,5.8,4,NY,01001
49.6,5.7,4,NY,01001
51.6,5.0,4,NY,01001
48.6,4.9,4,NY,01001
48.9,5.9,4,NY,01001
46.4,4.1,4,NY,01001
52.3,5.4,4,NY,01001
55.3,5.7,4,NY,01001
50.4,6.0,4,NY,01001
56.3,6.2,4,NY,01001
53.6,5.5,4,NY,01001
45.8,5.0,4,NY,01001
49.7,5.9,4,NY,01001
50.5,5.9,4,NY,01001
47.8,5.0,4,NY,01001
48.9,5.2,4,NY,01001
49.5,4.9,4,NY,01001
49.0,5.6,4,NY,01001
52.2,5.5,4,NY,01001
49.2,5.4,4,NY,01001
49.4,5.3,4,NY,01001
48.5,4.9,4,NY,01001
50.0,5.6,4,NY,01001
45.7,4.6,4,NY,01001
48.7,5.0,4,NY,01001
48.8,4.9,4,NY,01001
53.9,5.8,4,NY,01001
48.5,5.8,4,NY,01001
49.4,5.5,4,NY,01001
59.8,2.1,4,NC,01001
58.0,1.4,4,NC,01001
52.6,2.2,4,NC,01001
62.1,1.7,4,NC,01001
50.9,1.7,4,NC,01001
50.6,2.4,4,NC,01001
62.6,2.8,4,NC,01001
62.3,3.8,4,NC,01001
63.4,2.3,4,NC,01001
64.5,3.3,4,NC,01001
54.2,1.6,4,NC,01001
58.1,1.7,4,NC,01001
60.2,1.4,4,NC,01001
57.5,1.6,4,NC,01001
62.0,4.6,4,NC,01001
63.5,3.0,4,NC,01001
59.4,2.2,4,NC,01001
59.0,1.6,4,NC,01001
60.8,2.1,4,NC,01001
55.9,0.4,4,NC,01001
62.8,4.1,4,NC,01001
55.0,1.2,4,NC,01001
58.7,0.4,4,NC,01001
63.7,2.4,4,NC,01001
63.1,3.0,4,NC,01001
63.0,2.1,4,NC,01001
61.7,4.5,4,NC,01001
61.6,2.9,4,NC,01001
59.6,2.0,4,NC,01001
58.9,2.1,4,NC,01001
62.9,2.6,4,NC,01001
61.2,3.4,4,NC,01001
62.0,3.2,4,NC,01001
58.8,2.3,4,NC,01001
60.8,3.2,4,NC,01001
60.2,1.6,4,NC,01001
62.2,4.3,4,NC,01001
54.0,0.7,4,NC,01001
60.5,3.6,4,NC,01001
62.5,2.7,4,NC,01001
59.2,2.1,4,NC,01001
60.8,3.0,4,NC,01001
61.9,1.9,4,NC,01001
50.7,0.9,4,NC,01001
54.8,0.6,4,NC,01001
61.9,3.9,4,NC,01001
63.0,2.5,4,NC,01001
62.9,3.0,4,NC,01001
59.0,2.0,4,NC,01001
52.5,1.0,4,NC,01001
62.0,2.3,4,NC,01001
62.9,2.9,4,NC,01001
61.4,2.0,4,NC,01001
62.1,2.1,4,NC,01001
59.5,1.6,4,NC,01001
58.3,2.8,4,NC,01001
54.1,1.5,4,NC,01001
55.1,1.9,4,NC,01001
62.5,3.6,4,NC,01001
60.8,1.9,4,NC,01001
52.1,2.2,4,NC,01001
62.1,2.7,4,NC,01001
62.2,2.6,4,NC,01001
61.4,3.2,4,NC,01001
65.8,4.6,4,NC,01001
60.8,3.1,4,NC,01001
63.6,3.0,4,NC,01001
60.3,2.8,4,NC,01001
63.2,2.7,4,NC,01001
62.2,4.4,4,NC,01001
64.5,3.7,4,NC,01001
62.6,4.3,4,NC,01001
60.2,3.6,4,NC,01001
62.7,3.0,4,NC,01001
58.3,0.4,4,NC,01001
60.5,2.3,4,NC,01001
62.6,2.2,4,NC,01001
63.6,2.2,4,NC,01001
59.1,2.2,4,NC,01001
59.5,1.7,4,NC,01001
59.0,1.0,4,NC,01001
63.0,2.5,4,NC,01001
63.4,2.6,4,NC,01001
61.5,2.0,4,NC,01001
58.4,2.4,4,NC,01001
57.5,2.4,4,NC,01001
51.8,0.7,4,NC,01001
54.0,0.9,4,NC,01001
62.5,3.5,4,NC,01001
61.2,1.6,4,NC,01001
60.1,3.2,4,NC,01001
61.4,2.8,4,NC,01001
60.2,3.1,4,NC,01001
62.7,3.8,4,NC,01001
51.2,2.1,4,NC,01001
62.6,2.7,4,NC,01001
57.4,2.1,4,NC,01001
62.7,3.4,4,NC,01001
58.1,2.1,4,NC,01001
52.0,2.3,4,NC,01001
39.5,-2.2,4,ND,01001
33.5,-8.0,4,ND,01001
32.8,-7.1,4,ND,01001
38.6,-3.6,4,ND,01001
33.7,-6.4,4,ND,01001
39.4,-2.5,4,ND,01001
33.6,-6.0,4,ND,01001
33.7,-8.1,4,ND,01001
34.4,-8.0,4,ND,01001
31.5,-6.6,4,ND,01001
33.7,-8.9,4,ND,01001
34.8,-5.0,4,ND,01001
37.3,-4.5,4,ND,01001
31.9,-8.5,4,ND,01001
34.6,-8.3,4,ND,01001
31.3,-9.3,4,ND,01001
39.3,-3.2,4,ND,01001
33.2,-7.9,4,ND,01001
37.1,-5.1,4,ND,01001
31.6,-8.8,4,ND,01001
37.8,-3.8,4,ND,01001
31.6,-9.5,4,ND,01001
33.9,-8.2,4,ND,01001
32.6,-8.8,4,ND,01001
33.7,-7.6,4,ND,01001
33.4,-8.4,4,ND,01001
38.2,-4.0,4,ND,01001
35.0,-6.5,4,ND,01001
36.2,-5.9,4,ND,01001
35.9,-6.3,4,ND,01001
35.0,-5.5,4,ND,01001
31.7,-7.9,4,ND,01001
35.5,-6.6,4,ND,01001
33.0,-6.7,4,ND,01001
32.4,-7.4,4,ND,01001
32.7,-6.9,4,ND,01001
34.5,-8.1,4,ND,01001
34.2,-6.5,4,ND,01001
35.6,-7.4,4,ND,01001
32.6,-5.6,4,ND,01001
34.5,-8.5,4,ND,01001
32.0,-8.8,4,ND,01001
36.9,-6.2,4,ND,01001
39.2,-2.9,4,ND,01001
37.5,-4.4,4,ND,01001
31.4,-9.6,4,ND,01001
32.6,-8.6,4,ND,01001
32.8,-5.7,4,ND,01001
33.1,-8.9,4,ND,01001
32.7,-7.2,4,ND,01001
34.7,-6.3,4,ND,01001
31.6,-8.8,4,ND,01001
37.0,-4.0,4,ND,01001
54.3,2.1,4,OH,01001
51.9,3.3,4,OH,01001
50.7,3.6,4,OH,01001
50.0,4.8,4,OH,01001
53.8,2.4,4,OH,01001
51.5,2.7,4,OH,01001
52.3,2.8,4,OH,01001
53.7,2.0,4,OH,01001
53.0,1.7,4,OH,01001
51.2,3.4,4,OH,01001
51.8,2.6,4,OH,01001
52.8,3.0,4,OH,01001
53.7,1.7,4,OH,01001
53.1,2.6,4,OH,01001
50.6,3.2,4,OH,01001
51.5,2.6,4,OH,01001
51.5,4.0,4,OH,01001
51.3,4.4,4,OH,01001
51.5,2.3,4,OH,01001
51.0,3.1,4,OH,01001
52.1,2.6,4,OH,01001
51.0,3.4,4,OH,01001
52.5,2.0,4,OH,01001
53.2,3.0,4,OH,01001
53.4,2.8,4,OH,01001
50.9,3.6,4,OH,01001
54.4,1.5,4,OH,01001
50.1,4.7,4,OH,01001
53.2,2.8,4,OH,01001
52.7,3.0,4,OH,01001
53.7,1.4,4,OH,01001
52.4,4.2,4,OH,01001
52.3,4.0,4,OH,01001
51.8,3.1,4,OH,01001
51.7,3.7,4,OH,01001
53.1,2.2,4,OH,01001
52.9,2.2,4,OH,01001
50.6,2.7,4,OH,01001
51.0,3.5,4,OH,01001
54.3,2.5,4,OH,01001
51.7,2.7,4,OH,01001
50.6,2.5,4,OH,01001
50.5,4.8,4,OH,01001
56.0,2.8,4,OH,01001
51.4,2.0,4,OH,01001
51.4,2.9,4,OH,01001
50.9,3.4,4,OH,01001
52.1,4.2,4,OH,01001
53.2,3.3,4,OH,01001
50.3,3.6,4,OH,01001
52.0,3.3,4,OH,01001
51.2,3.9,4,OH,01001
53.7,1.4,4,OH,01001
51.0,2.2,4,OH,01001
52.8,2.9,4,OH,01001
52.7,2.4,4,OH,01001
53.3,2.7,4,OH,01001
53.3,2.5,4,OH,01001
51.1,3.2,4,OH,01001
52.7,2.8,4,OH,01001
53.2,2.8,4,OH,01001
51.8,3.8,4,OH,01001
51.5,3.0,4,OH,01001
52.4,2.3,4,OH,01001
53.7,2.5,4,OH,01001
54.2,2.4,4,OH,01001
50.9,4.7,4,OH,01001
51.8,2.0,4,OH,01001
52.0,3.5,4,OH,01001
51.0,4.1,4,OH,01001
53.9,2.4,4,OH,01001
51.9,3.7,4,OH,01001
54.9,2.4,4,OH,01001
51.8,3.8,4,OH,01001
51.7,2.6,4,OH,01001
51.8,4.5,4,OH,01001
52.1,5.0,4,OH,01001
50.3,4.3,4,OH,01001
51.8,3.1,4,OH,01001
51.8,2.5,4,OH,01001
51.7,3.0,4,OH,01001
53.7,2.5,4,OH,01001
53.5,2.2,4,OH,01001
54.3,2.8,4,OH,01001
50.7,3.2,4,OH,01001
50.2,3.1,4,OH,01001
52.5,4.2,4,OH,01001
52.6,4.3,4,OH,01001
58.4,-0.3,4,OK,01001
57.7,0.4,4,OK,01001
60.8,-1.1,4,OK,01001
56.3,0.5,4,OK,01001
58.6,-0.4,4,OK,01001
57.6,-0.8,4,OK,01001
61.9,-0.6,4,OK,01001
58.5,-1.2,4,OK,01001
58.3,-0.7,4,OK,01001
59.8,-2.6,4,OK,01001
59.0,-0.6,4,OK,01001
61.7,-0.3,4,OK,01001
52.4,-0.7,4,OK,01001
59.1,-1.3,4,OK,01001
60.1,-1.8,4,OK,01001
59.5,-1.6,4,OK,01001
60.5,-1.8,4,OK,01001
58.3,-0.2,4,OK,01001
59.0,-1.2,4,OK,01001
57.4,-1.0,4,OK,01001
58.3,-0.2,4,OK,01001
57.2,-0.4,4,OK,01001
56.9,0.3,4,OK,01001
58.0,-0.0,4,OK,01001
59.2,-2.5,4,OK,01001
59.0,-1.3,4,OK,01001
57.7,0.3,4,OK,01001
59.3,-0.9,4,OK,01001
59.6,-1.1,4,OK,01001
57.3,0.5,4,OK,01001
60.7,-0.5,4,OK,01001
59.4,-1.7,4,OK,01001
60.1,-1.2,4,OK,01001
60.5,-2.4,4,OK,01001
60.2,-1.8,4,OK,01001
58.1,0.1,4,OK,01001
58.2,-1.1,4,OK,01001
59.1,-1.1,4,OK,01001
59.9,-1.0,4,OK,01001
60.0,-0.4,4,OK,01001
59.3,-1.2,4,OK,01001
58.6,-0.9,4,OK,01001
60.7,-2.2,4,OK,01001
59.2,-1.4,4,OK,01001
60.3,-0.6,4,OK,01001
60.2,-1.0,4,OK,01001
57.8,-0.2,4,OK,01001
61.0,-1.6,4,OK,01001
58.9,-0.7,4,OK,01001
59.3,-2.5,4,OK,01001
60.2,-0.7,4,OK,01001
58.9,0.1,4,OK,01001
58.1,-0.5,4,OK,01001
59.4,-1.4,4,OK,01001
58.9,-1.1,4,OK,01001
59.6,-1.3,4,OK,01001
58.2,-0.6,4,OK,01001
59.0,0.9,4,OK,01001
59.1,-0.4,4,OK,01001
59.4,-0.3,4,OK,01001
59.8,-1.6,4,OK,01001
59.2,-2.1,4,OK,01001
59.3,-1.6,4,OK,01001
60.1,-0.9,4,OK,01001
57.8,-0.1,4,OK,01001
58.8,-0.8,4,OK,01001
59.2,-1.8,4,OK,01001
60.4,-0.1,4,OK,01001
59.4,-2.4,4,OK,01001
55.3,0.4,4,OK,01001
60.3,-1.6,4,OK,01001
59.0,-1.1,4,OK,01001
59.6,-0.9,4,OK,01001
58.1,-0.7,4,OK,01001
57.8,-1.3,4,OK,01001
57.4,0.5,4,OK,01001
57.2,0.2,4,OK,01001
40.5,-2.2,4,OR,01001
47.5,-1.8,4,OR,01001
43.5,-1.5,4,OR,01001
45.9,-0.5,4,OR,01001
46.9,-0.8,4,OR,01001
47.3,-0.9,4,OR,01001
41.7,-0.5,4,OR,01001
46.7,-1.1,4,OR,01001
39.5,-1.1,4,OR,01001
45.2,-1.3,4,OR,01001
46.3,-1.3,4,OR,01001
39.6,-1.2,4,OR,01001
41.7,-0.5,4,OR,01001
40.5,-1.6,4,OR,01001
44.8,-0.8,4,OR,01001
43.1,-0.9,4,OR,01001
45.1,-0.8,4,OR,01001
39.6,-0.5,4,OR,01001
40.6,-0.3,4,OR,01001
44.2,-1.9,4,OR,01001
46.2,-2.1,4,OR,01001
43.8,-2.0,4,OR,01001
43.6,-1.4,4,OR,01001
45.2,-1.4,4,OR,01001
46.0,-1.0,4,OR,01001
47.2,-1.5,4,OR,01001
47.0,-1.5,4,OR,01001
45.3,-2.2,4,OR,01001
44.3,-1.5,4,OR,01001
45.1,-0.9,4,OR,01001
39.2,-2.1,4,OR,01001
38.5,-2.1,4,OR,01001
44.1,-1.3,4,OR,01001
46.5,-1.5,4,OR,01001
42.6,-0.9,4,OR,01001
47.2,-1.5,4,OR,01001
55.2,5.3,4,PA,01001
53.0,3.6,4,PA,01001
51.2,3.8,4,PA,01001
51.5,2.8,4,PA,01001
53.2,4.7,4,PA,01001
54.5,5.4,4,PA,01001
51.7,4.5,4,PA,01001
49.9,5.3,4,PA,01001
54.6,5.4,4,PA,01001
51.4,4.1,4,PA,01001
49.5,4.0,4,PA,01001
50.0,4.6,4,PA,01001
50.9,5.5,4,PA,01001
51.4,4.4,4,PA,01001
55.8,5.8,4,PA,01001
50.4,4.7,4,PA,01001
50.1,4.5,4,PA,01001
51.0,4.3,4,PA,01001
51.9,5.1,4,PA,01001
49.4,4.7,4,PA,01001
55.2,5.3,4,PA,01001
54.6,5.5,4,PA,01001
57.3,6.1,4,PA,01001
49.7,5.6,4,PA,01001
49.0,4.5,4,PA,01001
51.6,2.8,4,PA,01001
49.6,5.2,4,PA,01001
55.0,5.2,4,PA,01001
54.6,5.2,4,PA,01001
52.4,2.6,4,PA,01001
53.3,4.6,4,PA,01001
50.7,3.9,4,PA,01001
50.2,5.2,4,PA,01001
53.4,4.0,4,PA,01001
50.9,6.6,4,PA,01001
55.4,5.6,4,PA,01001
51.3,3.8,4,PA,01001
54.2,5.4,4,PA,01001
53.8,5.3,4,PA,01001
51.4,6.2,4,PA,01001
51.1,4.9,4,PA,01001
49.0,5.9,4,PA,01001
50.5,4.8,4,PA,01001
52.8,4.1,4,PA,01001
50.2,5.4,4,PA,01001
55.9,5.8,4,PA,01001
52.8,4.8,4,PA,01001
53.3,5.8,4,PA,01001
52.9,4.8,4,PA,01001
54.2,4.8,4,PA,01001
57.4,6.2,4,PA,01001
49.9,5.2,4,PA,01001
48.8,5.0,4,PA,01001
52.0,5.2,4,PA,01001
53.2,4.4,4,PA,01001
50.0,4.3,4,PA,01001
48.5,5.1,4,PA,01001
50.3,6.2,4,PA,01001
48.9,4.9,4,PA,01001
52.7,4.6,4,PA,01001
50.4,5.1,4,PA,01001
48.9,5.2,4,PA,01001
52.4,3.1,4,PA,01001
49.8,5.9,4,PA,01001
52.8,4.3,4,PA,01001
51.4,6.6,4,PA,01001
55.9,6.1,4,PA,01001
50.9,4.4,4,RI,01001
50.7,5.0,4,RI,01001
50.4,4.5,4,RI,01001
50.8,5.0,4,RI,01001
50.8,5.3,4,RI,01001
61.1,0.3,4,SC,01001
64.1,1.5,4,SC,01001
64.5,1.0,4,SC,01001
60.4,0.4,4,SC,01001
63.9,0.6,4,SC,01001
64.0,0.9,4,SC,01001
67.6,2.7,4,SC,01001
65.6,2.2,4,SC,01001
64.8,1.7,4,SC,01001
66.6,2.8,4,SC,01001
59.6,0.4,4,SC,01001
60.9,0.6,4,SC,01001
62.4,1.7,4,SC,01001
64.6,1.6,4,SC,01001
66.0,2.3,4,SC,01001
63.5,1.7,4,SC,01001
64.0,2.2,4,SC,01001
66.0,2.4,4,SC,01001
63.3,1.1,4,SC,01001
62.0,0.7,4,SC,01001
64.6,2.2,4,SC,01001
64.2,1.5,4,SC,01001
59.5,0.8,4,SC,01001
61.7,0.5,4,SC,01001
65.6,1.8,4,SC,01001
63.9,2.0,4,SC,01001
66.8,2.4,4,SC,01001
63.2,2.0,4,SC,01001
61.4,1.4,4,SC,01001
60.7,-0.0,4,SC,01001
64.0,2.1,4,SC,01001
64.0,2.0,4,SC,01001
62.4,0.7,4,SC,01001
64.4,2.1,4,SC,01001
63.5,2.0,4,SC,01001
61.9,0.6,4,SC,01001
59.0,-0.1,4,SC,01001
64.7,1.4,4,SC,01001
59.6,0.9,4,SC,01001
64.1,1.7,4,SC,01001
62.8,1.2,4,SC,01001
60.0,0.6,4,SC,01001
64.8,2.2,4,SC,01001
60.5,0.2,4,SC,01001
64.8,1.9,4,SC,01001
60.5,1.0,4,SC,01001
44.2,-2.0,4,SD,01001
42.6,-2.9,4,SD,01001
43.5,-1.3,4,SD,01001
47.9,0.1,4,SD,01001
40.8,-2.9,4,SD,01001
35.5,-8.2,4,SD,01001
44.5,-1.9,4,SD,01001
42.6,-3.2,4,SD,01001
41.6,-2.4,4,SD,01001
36.4,-7.4,4,SD,01001
46.4,-1.2,4,SD,01001
38.7,-4.8,4,SD,01001
48.0,0.2,4,SD,01001
37.3,-4.9,4,SD,01001
38.6,-5.2,4,SD,01001
40.3,-2.3,4,SD,01001
44.9,-2.0,4,SD,01001
35.0,-7.4,4,SD,01001
39.0,-3.7,4,SD,01001
39.7,-5.0,4,SD,01001
45.5,-1.5,4,SD,01001
36.3,-7.4,4,SD,01001
42.4,-2.7,4,SD,01001
37.2,-7.0,4,SD,01001
37.5,-5.6,4,SD,01001
45.2,-1.6,4,SD,01001
42.2,-3.4,4,SD,01001
39.6,-3.3,4,SD,01001
40.0,-4.9,4,SD,01001
45.7,-1.1,4,SD,01001
41.4,-1.0,4,SD,01001
41.4,-4.3,4,SD,01001
47.0,-0.1,4,SD,01001
39.3,-5.0,4,SD,01001
43.8,-2.3,4,SD,01001
42.8,-2.7,4,SD,01001
42.7,-3.6,4,SD,01001
41.6,-2.5,4,SD,01001
43.0,-1.7,4,SD,01001
37.2,-2.8,4,SD,01001
46.2,-0.3,4,SD,01001
43.7,-2.8,4,SD,01001
45.8,-0.2,4,SD,01001
34.7,-8.1,4,SD,01001
34.3,-8.2,4,SD,01001
42.0,-2.6,4,SD,01001
44.2,-2.3,4,SD,01001
43.6,-1.9,4,SD,01001
45.6,0.2,4,SD,01001
42.6,-2.0,4,SD,01001
43.5,-2.0,4,SD,01001
41.2,-2.3,4,SD,01001
40.6,-2.4,4,SD,01001
37.6,-6.3,4,SD,01001
36.5,-6.4,4,SD,01001
43.8,-2.5,4,SD,01001
39.1,-5.8,4,SD,01001
41.5,-4.4,4,SD,01001
39.5,-5.4,4,SD,01001
43.9,-1.7,4,SD,01001
44.7,-1.8,4,SD,01001
46.9,0.2,4,SD,01001
48.0,0.2,4,SD,01001
37.4,-6.4,4,SD,01001
48.0,0.6,4,SD,01001
41.0,-3.5,4,SD,01001
57.1,0.5,4,TN,01001
58.2,0.1,4,TN,01001
59.0,0.4,4,TN,01001
56.5,0.2,4,TN,01001
57.8,0.7,4,TN,01001
58.8,-0.0,4,TN,01001
55.6,0.4,4,TN,01001
57.0,-0.3,4,TN,01001
58.8,0.2,4,TN,01001
54.3,2.2,4,TN,01001
58.6,0.8,4,TN,01001
59.0,-0.3,4,TN,01001
56.4,1.1,4,TN,01001
57.3,0.4,4,TN,01001
57.7,1.5,4,TN,01001
57.0,-0.2,4,TN,01001
59.4,0.2,4,TN,01001
54.5,-0.2,4,TN,01001
58.8,0.6,4,TN,01001
58.8,-0.6,4,TN,01001
57.3,-0.1,4,TN,01001
58.3,0.8,4,TN,01001
59.7,0.6,4,TN,01001
60.1,-0.2,4,TN,01001
55.1,0.6,4,TN,01001
57.9,-0.0,4,TN,01001
59.1,0.2,4,TN,01001
57.0,-1.4,4,TN,01001
57.6,1.5,4,TN,01001
57.4,1.3,4,TN,01001
55.9,0.0,4,TN,01001
58.1,1.5,4,TN,01001
58.8,0.2,4,TN,01001
56.9,1.6,4,TN,01001
59.4,-0.3,4,TN,01001
58.7,-1.0,4,TN,01001
57.5,1.5,4,TN,01001
59.9,0.3,4,TN,01001
58.8,-0.2,4,TN,01001
58.4,0.0,4,TN,01001
58.0,0.0,4,TN,01001
58.2,0.3,4,TN,01001
58.7,0.6,4,TN,01001
57.6,0.3,4,TN,01001
58.5,1.5,4,TN,01001
52.8,2.3,4,TN,01001
58.3,0.8,4,TN,01001
59.6,0.7,4,TN,01001
60.2,0.3,4,TN,01001
56.7,-1.5,4,TN,01001
57.1,-0.8,4,TN,01001
58.2,-0.5,4,TN,01001
58.6,0.6,4,TN,01001
58.5,0.2,4,TN,01001
59.1,-0.6,4,TN,01001
57.1,0.0,4,TN,01001
59.1,-0.1,4,TN,01001
58.1,0.2,4,TN,01001
58.1,-0.0,4,TN,01001
57.9,-0.0,4,TN,01001
58.4,0.2,4,TN,01001
57.6,0.4,4,TN,01001
58.3,0.7,4,TN,01001
58.0,-0.1,4,TN,01001
55.6,0.4,4,TN,01001
59.0,0.4,4,TN,01001
56.5,0.6,4,TN,01001
58.4,-0.4,4,TN,01001
56.8,1.1,4,TN,01001
57.9,-0.1,4,TN,01001
56.8,0.4,4,TN,01001
57.4,0.1,4,TN,01001
58.1,0.5,4,TN,01001
57.9,0.6,4,TN,01001
58.3,0.1,4,TN,01001
55.4,0.9,4,TN,01001
56.7,0.2,4,TN,01001
56.2,0.9,4,TN,01001
60.9,-0.3,4,TN,01001
57.8,-0.1,4,TN,01001
58.0,-0.0,4,TN,01001
57.0,2.1,4,TN,01001
57.8,0.3,4,TN,01001
60.5,0.1,4,TN,01001
58.0,0.2,4,TN,01001
53.9,1.4,4,TN,01001
56.9,0.7,4,TN,01001
56.0,-0.0,4,TN,01001
56.6,-0.3,4,TN,01001
57.1,1.6,4,TN,01001
57.5,-1.2,4,TN,01001
59.0,0.4,4,TN,01001
56.6,0.1,4,TN,01001
58.1,0.2,4,TN,01001
58.2,0.1,4,TN,01001
63.0,-2.2,4,TX,01001
62.5,0.0,4,TX,01001
65.2,-0.7,4,TX,01001
71.1,0.7,4,TX,01001
61.6,-1.8,4,TX,01001
57.8,0.5,4,TX,01001
70.0,-0.4,4,TX,01001
68.6,0.6,4,TX,01001
56.0,-0.5,4,TX,01001
67.0,0.5,4,TX,01001
66.9,-0.5,4,TX,01001
61.9,-1.6,4,TX,01001
70.2,-0.6,4,TX,01001
65.2,-0.4,4,TX,01001
68.5,-0.2,4,TX,01001
65.4,-0.8,4,TX,01001
62.6,-0.5,4,TX,01001
64.2,-0.9,4,TX,01001
63.2,0.3,4,TX,01001
69.6,0.9,4,TX,01001
66.4,-0.5,4,TX,01001
65.9,0.1,4,TX,01001
58.5,-0.4,4,TX,01001
74.2,0.5,4,TX,01001
65.3,0.7,4,TX,01001
67.0,0.0,4,TX,01001
65.4,-0.7,4,TX,01001
67.7,-0.3,4,TX,01001
70.1,0.5,4,TX,01001
63.2,-0.6,4,TX,01001
74.3,-0.2,4,TX,01001
62.9,-0.7,4,TX,01001
57.5,1.4,4,TX,01001
63.3,-0.4,4,TX,01001
55.6,-0.4,4,TX,01001
68.8,1.0,4,TX,01001
63.7,-1.4,4,TX,01001
60.1,-1.0,4,TX,01001
61.3,-1.9,4,TX,01001
56.7,-0.9,4,TX,01001
64.6,0.2,4,TX,01001
64.8,0.4,4,TX,01001
62.3,-1.0,4,TX,01001
58.3,-1.1,4,TX,01001
69.3,1.0,4,TX,01001
66.6,-0.7,4,TX,01001
65.1,0.8,4,TX,01001
65.2,0.5,4,TX,01001
61.3,-1.9,4,TX,01001
64.4,-0.8,4,TX,01001
61.2,-0.9,4,TX,01001
66.4,0.7,4,TX,01001
67.0,1.4,4,TX,01001
59.2,-0.8,4,TX,01001
62.0,0.7,4,TX,01001
53.3,0.2,4,TX,01001
63.8,-1.0,4,TX,01001
61.1,-1.0,4,TX,01001
55.5,0.6,4,TX,01001
62.2,-0.7,4,TX,01001
62.7,-1.4,4,TX,01001
69.6,0.3,4,TX,01001
61.2,-0.5,4,TX,01001
72.6,0.4,4,TX,01001
57.9,-0.3,4,TX,01001
72.0,-0.5,4,TX,01001
63.3,-0.5,4,TX,01001
64.1,0.3,4,TX,01001
67.6,1.9,4,TX,01001
63.9,-1.4,4,TX,01001
64.6,2.7,4,TX,01001
64.9,0.8,4,TX,01001
63.7,-1.9,4,TX,01001
62.3,-0.3,4,TX,01001
68.6,0.7,4,TX,01001
62.9,-0.6,4,TX,01001
57.3,-1.2,4,TX,01001
61.6,-1.2,4,TX,01001
69.4,0.9,4,TX,01001
62.3,-1.0,4,TX,01001
63.5,-1.9,4,TX,01001
71.1,0.5,4,TX,01001
60.6,-0.5,4,TX,01001
69.6,1.2,4,TX,01001
62.1,-0.2,4,TX,01001
64.8,-0.2,4,TX,01001
64.6,0.9,4,TX,01001
70.0,-0.1,4,TX,01001
69.1,0.3,4,TX,01001
57.5,0.8,4,TX,01001
61.8,-1.2,4,TX,01001
63.0,-1.8,4,TX,01001
66.6,-0.4,4,TX,01001
68.1,-0.4,4,TX,01001
56.4,-1.4,4,TX,01001
60.0,-0.5,4,TX,01001
65.0,0.4,4,TX,01001
57.2,1.3,4,TX,01001
60.7,-1.3,4,TX,01001
67.0,0.1,4,TX,01001
68.9,0.6,4,TX,01001
63.0,-1.9,4,TX,01001
54.4,0.2,4,TX,01001
62.9,-0.9,4,TX,01001
65.9,-1.0,4,TX,01001
57.6,0.5,4,TX,01001
62.2,-2.5,4,TX,01001
74.7,-0.6,4,TX,01001
63.9,-1.5,4,TX,01001
57.4,-1.1,4,TX,01001
64.8,-0.1,4,TX,01001
61.9,-1.2,4,TX,01001
63.9,-2.1,4,TX,01001
63.7,-0.1,4,TX,01001
62.0,1.7,4,TX,01001
62.2,-0.8,4,TX,01001
58.6,1.6,4,TX,01001
65.6,1.2,4,TX,01001
61.1,-2.2,4,TX,01001
69.8,0.8,4,TX,01001
65.9,-0.2,4,TX,01001
60.8,0.1,4,TX,01001
68.3,0.7,4,TX,01001
73.4,-0.5,4,TX,01001
72.2,-0.1,4,TX,01001
64.4,-0.5,4,TX,01001
62.7,-1.4,4,TX,01001
69.4,-0.5,4,TX,01001
62.9,-1.7,4,TX,01001
65.6,-0.5,4,TX,01001
73.7,0.4,4,TX,01001
62.9,-0.2,4,TX,01001
65.3,0.4,4,TX,01001
66.0,1.4,4,TX,01001
62.6,-0.3,4,TX,01001
71.4,1.6,4,TX,01001
