FIPS,POPULATION
01001,13164
01001,20565
01001,192123
01001,238723
01001,14150
01001,414711
01001,56299
01001,32177
01001,43575
01001,31037
01001,38623
01001,62754
01001,28031
01001,164322
01001,26508
01001,20741
01001,136921
01001,64200
01001,537575
01001,69329
01001,18555
01001,368937
01001,30658
01001,66924
01001,100905
01001,67904
01001,16330
01001,300370
01001,9701
01001,28900
01001,26285
01001,38121
01001,79566
01001,83531
01001,132604
01001,418725
01001,18958
01001,338096
01001,104853
01001,26990
01001,30517
01001,288559
01001,2573
01001,19279
01001,3354
01001,7024
01001,34968
01001,38079
01001,5261
01001,1757
01001,10538
01001,1481
01001,9281
01001,3876
01001,15133
01001,28556
01001,3859
01001,8686
01001,19936
01001,5460
01001,4318
01001,5230
01001,2823
01001,4033
01001,7179
01001,2137
01001,7544
01001,3993
01001,1708
01001,6288
01001,3045
01001,3473
01001,1092
01001,17732
01001,7393
01001,1305
01001,2826
01001,1845
01001,1030
01001,5210
01001,11052
01001,26574
01001,68286
01001,3717
01001,5732
01001,2278
01001,4355
01001,30297
01001,2043
01001,2299
01001,200689
01001,6371
01001,13587
01001,112081
01001,3058
01001,2430
01001,10219
01001,2370
01001,6283
01001,3012
01001,1481
01001,9293
01001,5607
01001,8772
01001,16916
01001,5298
01001,23379
01001,2410
01001,78175
01001,51291
01001,15948
01001,14905
01001,137747
01001,109743
01001,39568
01001,14661
01001,28461
01001,56462
01001,41500
01001,17452
01001,32221
01001,7621
01001,36503
01001,58940
01001,13937
01001,62529
01001,709846
01001,11499
01001,20551
01001,55197
01001,36681
01001,42653
01001,18948
01001,43478
01001,50610
01001,30442
01001,23929
01001,70919
01001,13665
01001,64930
01001,370913
01001,6790
01001,25477
01001,26939
01001,57446
01001,17672
01001,27906
01001,32345
01001,25229
01001,8293
01001,19074
01001,11882
01001,55835
01001,18073
01001,487401
01001,6691
01001,24933
01001,44901
01001,12784
01001,35617
01001,56996
01001,54135
01001,25933
01001,25793
01001,98845
01001,29010
01001,35276
01001,104855
01001,13076
01001,47054
01001,227957
01001,6611
01001,21193
01001,30570
01001,22807
01001,8561
01001,5062
01001,17702
01001,81366
01001,33299
01001,54403
01001,74291
01001,351591
01001,21969
01001,16409
01001,98802
01001,922195
01001,20196
01001,13859
01001,159693
01001,200553
01001,61339
01001,11805
01001,17779
01001,20141
01001,6293
01001,41587
01001,134693
01001,16251
01001,32959
01001,27764
01001,254609
01001,153587
01001,57825
01001,18518
01001,86791
01001,24449
01001,8734
01001,1883
01001,50058
01001,30712
01001,7044
01001,21589
01001,102370
01001,3464
01001,31000
01001,379811
01001,2037344
01001,12008
01001,723
01001,18546
01001,92321
01001,381650
01001,237980
01001,9464
01001,1223
01001,6987
01001,38294
01001,18327
01001,51064
01001,47184
01001,19921
01001,14017
01001,423192
01001,12652
01001,5802
01001,28582
01001,7328
01001,49178
01001,51143
01001,6772
01001,10402
01001,2520
01001,3315
01001,7765
01001,1116601
01001,2733
01001,20736
01001,174552
01001,13786
01001,3301
01001,42473
01001,83772
01001,1302
01001,4623
01001,2881
01001,5072
01001,2181
01001,7180
01001,2603816
01001,12311
01001,18487
01001,5345
01001,945644
01001,19853
01001,1641
01001,8507
01001,3276
01001,9824
01001,17846
01001,163206
01001,1392
01001,203927
01001,866275
01001,43244
01001,17063
01001,36525
01001,24783
01001,3661
01001,5294
01001,1079
01001,859721
01001,10522
01001,19813
01001,18019
01001,21904
01001,354721
01001,5435
01001,27202
01001,1070
01001,7096
01001,19764
01001,21131
01001,139988
01001,124860
01001,30385
01001,178368
01001,32247
01001,2827
01001,8320
01001,5182
01001,3529
01001,57126
01001,4758579
01001,69584
01001,5307
01001,5390
01001,256429
01001,3311
01001,83658
01001,880921
01001,36664
01001,21455
01001,64198
01001,37351
01001,22042
01001,33127
01001,3331
01001,104917
01001,20413
01001,1432
01001,8623
01001,15081
01001,32807
01001,1740
01001,253939
01001,4797
01001,38863
01001,188820
01001,19968
01001,14819
01001,160718
01001,46971
01001,52
01001,727
01001,53166
01001,4355
01001,189
01001,3140
01001,30629
01001,3322
01001,50421
01001,12919
01001,22267
01001,6946
01001,20479
01001,17758
01001,16067
01001,97993
01001,22185
01001,2964
01001,11444
01001,22011
01001,54
01001,314633
01001,5667
01001,7565
01001,263608
01001,623
01001,13574
01001,9631
01001,5230
01001,3951
01001,36274
01001,57770
01001,52419
01001,1964
01001,171496
01001,25268
01001,4499
01001,8989
01001,20599
01001,654722
01001,21234
01001,12014
01001,1267
01001,64897
01001,53735
01001,12193
01001,14565
01001,352829
01001,9852
01001,2097
01001,84993
01001,28920
01001,22624
01001,158079
01001,9752
01001,14983
01001,51780
01001,116634
01001,6043
01001,12505
01001,143791
01001,3259
01001,2821
01001,11621
01001,13219
01001,6693
01001,785
01001,16973
01001,116931
01001,9880
01001,52613
01001,9998
01001,7889
01001,27983
01001,69519
01001,5802
01001,2426
01001,16633
01001,3169
01001,24108
01001,2434
01001,238014
01001,9510
01001,65809
01001,9278
01001,1389
01001,1244
01001,3306
01001,6981
01001,2135743
01001,144259
01001,851
01001,11699
01001,1589
01001,31284
01001,119398
01001,1307625
01001,13850
01001,20084
01001,41864
01001,3227
01001,24810
01001,47647
01001,61323
01001,91281
01001,78292
01001,59455
01001,11255
01001,36156
01001,267731
01001,41651
01001,4902
01001,129842
01001,12712
01001,20218
01001,643889
01001,51501
01001,7540
01001,72359
01001,46094
01001,7589
01001,17963
01001,13855
01001,9532
01001,7172
01001,59725
01001,137031
01001,20446
01001,747
01001,366742
01001,19932
01001,9968
01001,5170
01001,9697
01001,60201
01001,12273
01001,7996
01001,13179
01001,12585
01001,1705
01001,2588
01001,1184689
01001,14466
01001,29209
01001,21854
01001,42709
01001,76648
01001,36458
01001,683622
01001,35808
01001,189827
01001,2557
01001,266183
01001,37497
01001,37312
01001,30425
01001,168831
01001,5972
01001,50379
01001,7393
01001,26036
01001,29594
01001,27492
01001,60484
01001,59958
01001,45913
01001,57968
01001,33326
01001,113683
01001,14962
01001,13342
01001,31385
01001,16424
01001,235463
01001,77713
01001,4123
01001,80254
01001,6211
01001,33875
01001,15868
01001,19857
01001,16914
01001,55398
01001,31541
01001,29158
01001,6686
01001,11475
01001,371610
01001,15060
01001,4881
01001,53563
01001,9745
01001,13920
01001,28083
01001,10604
01001,1144474
01001,73935
01001,15560
01001,27764
01001,54958
01001,93355
01001,16610
01001,39228
01001,25613
01001,15323
01001,20850
01001,11304
01001,33811
01001,111652
01001,334434
01001,50365
01001,2265
01001,39444
01001,80046
01001,6676
01001,27468
01001,18232
01001,10876
01001,22042
01001,427082
01001,39012
01001,11990
01001,13931
01001,8517
01001,30431
01001,10774
01001,99159
01001,14777
01001,24139
01001,12115
01001,12085
01001,15597
01001,37208
01001,23750
01001,17606
01001,60148
01001,31074
01001,21932
01001,42873
01001,484625
01001,33771
01001,7409
01001,9047
01001,96793
01001,22578
01001,84739
01001,25635
01001,21504
01001,44630
01001,29585
01001,17988
01001,143876
01001,160520
01001,6552
01001,10793
01001,39933
01001,41104
01001,53913
01001,18683
01001,35727
01001,28219
01001,70590
01001,156788
01001,17024
01001,6612
01001,45863
01001,251153
01001,18210
01001,5671
01001,42239
01001,5633
01001,24478
01001,14593
01001,8212
01001,28383
01001,6698
01001,137334
01001,51492
01001,22944
01001,7420
01001,79255
01001,42674
01001,16923
01001,13584
01001,184774
01001,235037
01001,3620
01001,33365
01001,12556
01001,97299
01001,16505
01001,227595
01001,98677
01001,25477
01001,25765
01001,96638
01001,457066
01001,22574
01001,15564
01001,27981
01001,20690
01001,22424
01001,210224
01001,79518
01001,77593
01001,510516
01001,3996
01001,111539
01001,43733
01001,7326
01001,97676
01001,2326
01001,100428
01001,76397
01001,86747
01001,33313
01001,2262713
01001,276581
01001,44736
01001,23082
01001,83925
01001,11271
01001,66968
01001,42811
01001,23750
01001,13811
01001,924106
01001,18266
01001,130407
01001,12276
01001,834648
01001,544323
01001,47470
01001,296640
01001,4573
01001,62102
01001,228432
01001,47042
01001,256605
01001,15454
01001,126165
01001,21312
01001,12345
01001,22053
01001,93300
01001,6158
01001,7946
01001,7767
01001,39987
01001,7376
01001,10972
01001,32688
01001,23340
01001,28658
01001,14236
01001,65407
01001,27753
01001,58546
01001,178198
01001,16808
01001,20170
01001,31826
01001,18413
01001,56042
01001,30129
01001,25214
01001,59062
01001,26922
01001,22979
01001,106520
01001,12401
01001,17327
01001,24446
01001,41904
01001,6111
01001,7572
01001,7855
01001,34204
01001,57250
01001,73666
01001,27782
01001,8372
01001,13921
01001,11833
01001,16543
01001,6698
01001,8181
01001,23758
01001,38498
01001,8253
01001,14233
01001,5131
01001,83829
01001,20948
01001,20928
01001,16050
01001,46741
01001,16410
01001,269425
01001,13341
01001,16741
01001,52626
01001,66558
01001,34736
01001,58322
01001,16064
01001,564777
01001,88818
01001,30279
01001,44197
01001,45349
01001,106328
01001,4617
01001,104053
01001,9261
01001,51678
01001,37036
01001,19165
01001,23832
01001,6164
01001,20971
01001,85867
01001,26695
01001,168413
01001,20621
01001,120262
01001,16788
01001,19473
01001,28403
01001,81314
01001,138067
01001,41907
01001,15706
01001,4256
01001,927656
01001,46169
01001,39329
01001,38007
01001,191537
01001,92345
01001,7372
01001,42351
01001,45327
01001,70375
01001,14077
01001,196888
01001,17229
01001,163944
01001,14146
01001,94819
01001,65759
01001,18243
01001,40927
01001,117783
01001,19972
01001,30786
01001,30915
01001,23410
01001,105447
01001,16749
01001,137320
01001,409040
01001,51714
01001,24752
01001,171357
01001,74039
01001,37713
01001,11737
01001,47018
01001,14549
01001,13759
01001,7339
01001,39472
01001,12587
01001,4618
01001,8602
01001,100661
01001,20158
01001,79735
01001,2415
01001,30109
01001,8606
01001,31585
01001,8806
01001,41786
01001,23358
01001,20605
01001,7708
01001,6835
01001,17975
01001,37904
01001,54486
01001,23888
01001,24610
01001,25316
01001,86875
01001,15573
01001,22565
01001,28984
01001,183456
01001,46955
01001,126239
01001,32753
01001,42037
01001,153226
01001,22768
01001,41231
01001,11128
01001,16874
01001,39765
01001,34294
01001,18775
01001,34474
01001,1281
01001,35816
01001,31756
01001,11624
01001,13266
01001,35845
01001,17418
01001,89503
01001,40383
01001,38266
01001,15520
01001,50441
01001,42878
01001,14653
01001,46276
01001,36895
01001,23133
01001,27944
01001,8790
01001,35034
01001,23176
01001,17631
01001,39152
01001,5176
01001,10482
01001,71824
01001,37402
01001,28534
01001,23205
01001,29246
01001,21351
01001,15753
01001,20082
01001,134676
01001,23486
01001,15276
01001,46478
01001,22541
01001,25397
01001,31514
01001,338661
01001,37515
01001,39168
01001,20064
01001,66536
01001,73987
01001,67329
01001,27896
01001,35114
01001,54058
01001,8147
01001,21778
01001,29868
01001,33509
