STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,DAMAGE_PROPERTY,STORM_AREA_MILES,DURATION_MINUTES,MONTH,FIPS
TEXAS,JULY,Thunderstorm Wind,BEE,50000.0,0.058707318220450756,2,7,48025
OKLAHOMA,APRIL,Hail,CLEVELAND,,0.0,0,4,40027
OKLAHOMA,APRIL,Hail,CLEVELAND,,0.0,0,4,40027
OKLAHOMA,APRIL,Hail,CLEVELAND,,0.0,0,4,40027
VIRGINIA,MAY,Hail,HENRY,,0.0,0,5,51089
ALABAMA,MARCH,Thunderstorm Wind,LAWRENCE,15000.0,121.61882881270286,45,3,01079
IOWA,JULY,Flash Flood,BOONE,0.0,0.0050991491107321455,180,7,19015
IOWA,JULY,Hail,HANCOCK,0.0,0.0,0,7,19081
IOWA,JULY,Hail,HANCOCK,0.0,0.0,0,7,19081
IOWA,JULY,Hail,MARSHALL,0.0,0.0,0,7,19127
OHIO,JULY,Thunderstorm Wind,MAHONING,0.0,0.0,0,7,39099
TEXAS,SEPTEMBER,Thunderstorm Wind,ARMSTRONG,,0.0,0,9,48011
TEXAS,SEPTEMBER,Thunderstorm Wind,DONLEY,20000.0,0.0,0,9,48129
OHIO,JULY,Thunderstorm Wind,CUYAHOGA,0.0,0.0,0,7,39035
WEST VIRGINIA,JULY,Thunderstorm Wind,HANCOCK,10000.0,0.0,0,7,54029
PENNSYLVANIA,JULY,Thunderstorm Wind,ALLEGHENY,10000.0,0.0,0,7,42003
PENNSYLVANIA,JULY,Thunderstorm Wind,WESTMORELAND,5000.0,0.0,0,7,42129
PENNSYLVANIA,JULY,Thunderstorm Wind,ALLEGHENY,5000.0,0.0,0,7,42003
PENNSYLVANIA,JULY,Thunderstorm Wind,BUTLER,0.0,0.0,0,7,42019
PENNSYLVANIA,JULY,Thunderstorm Wind,CLARION,10000.0,0.0,0,7,42031
PENNSYLVANIA,JULY,Thunderstorm Wind,CLARION,10000.0,0.0,0,7,42031
PENNSYLVANIA,JULY,Thunderstorm Wind,CLARION,2000.0,0.0,0,7,42031
PENNSYLVANIA,JULY,Thunderstorm Wind,BUTLER,25000.0,0.0,0,7,42019
VIRGINIA,MAY,Thunderstorm Wind,WYTHE,2500.0,0.0,0,5,51197
VIRGINIA,MAY,Thunderstorm Wind,SMYTH,4000.0,0.0,1,5,51173
ALABAMA,MARCH,Thunderstorm Wind,JACKSON,,0.0,0,3,01071
NEW HAMPSHIRE,JULY,Flash Flood,CARROLL,0.0,0.09523931222455097,23,7,33003
INDIANA,JULY,Thunderstorm Wind,LAKE,0.0,0.0,0,7,18089
ILLINOIS,JULY,Thunderstorm Wind,DE KALB,0.0,0.0,0,7,17037
MISSISSIPPI,JUNE,Hail,PANOLA,0.0,0.0,5,6,28107
ILLINOIS,JULY,Flash Flood,KANE,0.0,0.0004261129418377508,310,7,17089
ILLINOIS,JULY,Flash Flood,COOK,0.0,0.0004974083575560216,220,7,17031
MISSOURI,AUGUST,Flash Flood,NEW MADRID,0.0,4.057559135862954,230,8,29143
MISSOURI,AUGUST,Thunderstorm Wind,PERRY,8000.0,0.0,0,8,29157
MISSOURI,AUGUST,Thunderstorm Wind,CAPE GIRARDEAU,8000.0,0.0,0,8,29031
MISSOURI,AUGUST,Thunderstorm Wind,BOLLINGER,2000.0,0.0,0,8,29017
ILLINOIS,JULY,Thunderstorm Wind,MCHENRY,0.0,0.0,0,7,17111
ILLINOIS,JULY,Hail,DU PAGE,0.0,0.0,0,7,17043
ILLINOIS,JULY,Hail,DU PAGE,0.0,0.0,0,7,17043
ILLINOIS,JULY,Hail,DU PAGE,0.0,0.0,0,7,17043
ILLINOIS,JULY,Thunderstorm Wind,GRUNDY,0.0,0.0,0,7,17063
TEXAS,SEPTEMBER,Flash Flood,AUSTIN,0.0,0.021903022012210595,65,9,48015
TEXAS,SEPTEMBER,Thunderstorm Wind,HARRIS,3000.0,0.0,0,9,48201
WYOMING,JUNE,Hail,LARAMIE,,0.0,0,6,56021
NEBRASKA,JUNE,Thunderstorm Wind,CHEYENNE,,0.0,0,6,31033
ALABAMA,JUNE,Hail,COFFEE,5000.0,0.0,0,6,01031
ALABAMA,JUNE,Thunderstorm Wind,COFFEE,3000.0,0.0,0,6,01031
VIRGINIA,JULY,Thunderstorm Wind,LYNCHBURG (C),7500.0,17.969931715435774,16,7,51680
VIRGINIA,JULY,Hail,LYNCHBURG (C),0.0,0.0,0,7,51680
VIRGINIA,JULY,Thunderstorm Wind,BEDFORD,1000.0,0.0,0,7,51019
VIRGINIA,JULY,Thunderstorm Wind,CAMPBELL,500.0,0.0,0,7,51031
VIRGINIA,JULY,Hail,MONTGOMERY,0.0,0.0,0,7,51121
VIRGINIA,JULY,Thunderstorm Wind,CAMPBELL,500.0,0.0,0,7,51031
VIRGINIA,JULY,Thunderstorm Wind,HALIFAX,1000.0,0.0,0,7,51083
VIRGINIA,JULY,Thunderstorm Wind,HALIFAX,3000.0,0.0,0,7,51083
VIRGINIA,JULY,Thunderstorm Wind,BEDFORD,5000.0,0.0,0,7,51019
VIRGINIA,JULY,Thunderstorm Wind,GALAX (C),5000.0,0.0,0,7,51640
VIRGINIA,JULY,Thunderstorm Wind,BEDFORD,1000.0,0.0,0,7,51019
NORTH CAROLINA,JULY,Thunderstorm Wind,SURRY,35000.0,38.070802456301266,36,7,37171
VIRGINIA,JULY,Flash Flood,APPOMATTOX,0.0,0.0011368851851224445,225,7,51011
MINNESOTA,JULY,Hail,WINONA,50000.0,0.0,0,7,27169
WISCONSIN,JULY,Hail,VERNON,0.0,0.0,0,7,55123
WISCONSIN,JULY,Thunderstorm Wind,CLARK,5000.0,0.0,0,7,55019
WISCONSIN,JULY,Hail,CLARK,0.0,0.0,0,7,55019
WISCONSIN,JULY,Thunderstorm Wind,CLARK,5000.0,0.0,0,7,55019
WISCONSIN,JULY,Hail,TAYLOR,0.0,0.0,0,7,55119
WISCONSIN,JULY,Hail,TAYLOR,25000.0,0.0,0,7,55119
WISCONSIN,JULY,Hail,TAYLOR,20000.0,0.0,0,7,55119
KENTUCKY,JULY,Flood,LARUE,0.0,0.00018869196597211843,120,7,21123
KANSAS,JULY,Thunderstorm Wind,WICHITA,,0.0,0,7,20203
NEW HAMPSHIRE,JULY,Flash Flood,SULLIVAN,0.0,0.04372552802782208,105,7,33019
MISSOURI,JULY,Thunderstorm Wind,BARTON,0.0,0.0,0,7,29011
MISSOURI,JULY,Thunderstorm Wind,BARTON,50000.0,0.0,0,7,29011
TENNESSEE,JULY,Thunderstorm Wind,BENTON,20000.0,34.72860980098445,5,7,47005
TENNESSEE,JULY,Thunderstorm Wind,SHELBY,15000.0,0.0,5,7,47157
NEBRASKA,JULY,Hail,YORK,50000.0,0.0,0,7,31185
NEBRASKA,JULY,Hail,POLK,0.0,0.0,0,7,31143
NEW MEXICO,JUNE,Flash Flood,TORRANCE,0.0,2.1422838629296965,100,6,35057
ILLINOIS,JULY,Heavy Rain,COOK,0.0,0.0,690,7,17031
ILLINOIS,JULY,Heavy Rain,COOK,0.0,0.0,690,7,17031
OKLAHOMA,APRIL,Hail,CLEVELAND,,0.0,0,4,40027
OKLAHOMA,APRIL,Hail,CLEVELAND,,0.0,0,4,40027
OKLAHOMA,APRIL,Hail,POTTAWATOMIE,,0.0,0,4,40125
NEBRASKA,JUNE,Tornado,KIMBALL,,0.0,0,6,31105
WYOMING,JUNE,Hail,CONVERSE,,0.0,0,6,56009
ALABAMA,AUGUST,Thunderstorm Wind,GENEVA,0.0,0.0,0,8,01061
ALABAMA,AUGUST,Thunderstorm Wind,DALE,2000.0,0.0,0,8,01045
ALABAMA,AUGUST,Thunderstorm Wind,DALE,0.0,0.0,0,8,01045
ALABAMA,AUGUST,Thunderstorm Wind,GENEVA,0.0,0.0,0,8,01061
ALABAMA,AUGUST,Thunderstorm Wind,HENRY,0.0,0.0,0,8,01067
ALABAMA,AUGUST,Thunderstorm Wind,HOUSTON,0.0,0.0,0,8,01069
ALABAMA,AUGUST,Thunderstorm Wind,HOUSTON,10000.0,0.0,0,8,01069
ALABAMA,AUGUST,Thunderstorm Wind,DALE,5000.0,0.0,0,8,01045
ALABAMA,AUGUST,Thunderstorm Wind,DALE,2000.0,0.0,0,8,01045
ALABAMA,AUGUST,Thunderstorm Wind,HENRY,2000.0,0.0,0,8,01067
OKLAHOMA,APRIL,Tornado,GRADY,10000.0,0.0,3,4,40051
OKLAHOMA,APRIL,Hail,OKLAHOMA,,0.0,0,4,40109
ARIZONA,SEPTEMBER,Heavy Rain,COCONINO,0.0,3321.923084778111,0,9,04005
MISSOURI,AUGUST,Flood,NEW MADRID,0.0,4.003662786834359,165,8,29143
GEORGIA,AUGUST,Thunderstorm Wind,MITCHELL,0.0,0.0,0,8,13205
GEORGIA,AUGUST,Thunderstorm Wind,LEE,0.0,0.0,0,8,13177
GEORGIA,AUGUST,Thunderstorm Wind,BROOKS,0.0,0.0,0,8,13027
GEORGIA,AUGUST,Thunderstorm Wind,TURNER,0.0,0.0,0,8,13287
GEORGIA,AUGUST,Thunderstorm Wind,BROOKS,0.0,0.0,0,8,13027
GEORGIA,AUGUST,Thunderstorm Wind,TIFT,0.0,0.0,0,8,13277
GEORGIA,AUGUST,Thunderstorm Wind,TIFT,0.0,0.0,0,8,13277
IOWA,AUGUST,Tornado,SAC,0.0,0.01786257569589337,1,8,19161
IOWA,AUGUST,Thunderstorm Wind,CRAWFORD,0.0,0.0,0,8,19047
IOWA,AUGUST,Thunderstorm Wind,CARROLL,0.0,0.0,0,8,19027
MONTANA,AUGUST,Heavy Rain,WIBAUX,0.0,0.0,0,8,30109
MONTANA,AUGUST,Heavy Rain,MCCONE,0.0,0.0,0,8,30055
MONTANA,AUGUST,Hail,VALLEY,0.0,0.0,0,8,30105
MONTANA,AUGUST,Thunderstorm Wind,VALLEY,0.0,0.0,0,8,30105
WISCONSIN,AUGUST,Thunderstorm Wind,SAWYER,0.0,0.0,2,8,55113
WISCONSIN,AUGUST,Thunderstorm Wind,SAWYER,1000.0,0.0,2,8,55113
WISCONSIN,AUGUST,Thunderstorm Wind,SAWYER,0.0,0.0,2,8,55113
WISCONSIN,AUGUST,Thunderstorm Wind,DOUGLAS,1000.0,0.0,2,8,55031
MINNESOTA,AUGUST,Tornado,NOBLES,10000.0,0.6190807699836374,4,8,27105
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,3.027298586660445,150,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.06232758230799752,105,8,13185
GEORGIA,AUGUST,Flash Flood,BERRIEN,0.0,0.022432061934432302,133,8,13019
GEORGIA,AUGUST,Flash Flood,BERRIEN,0.0,0.007978784704742706,105,8,13019
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.5997311781474048,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.013199134076817024,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.024671717794144076,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.041298096056096675,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,0.0,7.556081290121495,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.0067946476532316944,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.005894170607785112,165,8,13185
NEW YORK,AUGUST,Thunderstorm Wind,SARATOGA,,0.0,0,8,36091
NEW YORK,AUGUST,Hail,SARATOGA,0.0,0.0,0,8,36091
NEW YORK,AUGUST,Thunderstorm Wind,HERKIMER,,0.0,0,8,36043
NEW YORK,AUGUST,Flash Flood,HERKIMER,50000.0,0.09127048825114646,110,8,36043
NEW YORK,AUGUST,Flood,HERKIMER,20000.0,0.09127048825114646,120,8,36043
NEW YORK,AUGUST,Flood,HERKIMER,10000.0,0.016721389473075467,190,8,36043
TENNESSEE,AUGUST,Thunderstorm Wind,CANNON,200000.0,0.0,0,8,47015
TENNESSEE,AUGUST,Thunderstorm Wind,COFFEE,100000.0,0.0,0,8,47031
MINNESOTA,AUGUST,Hail,LYON,,0.0,2,8,27083
MINNESOTA,AUGUST,Hail,LYON,,0.0,2,8,27083
MINNESOTA,AUGUST,Thunderstorm Wind,COTTONWOOD,,0.0,1,8,27033
TEXAS,SEPTEMBER,Thunderstorm Wind,DONLEY,10000.0,0.0,0,9,48129
OHIO,JULY,Thunderstorm Wind,HANCOCK,0.0,0.0,0,7,39063
TENNESSEE,JULY,Thunderstorm Wind,HAMILTON,,0.0,0,7,47065
TENNESSEE,JULY,Flash Flood,KNOX,0.0,0.04632862465055821,87,7,47093
TENNESSEE,JULY,Flash Flood,SEVIER,0.0,2.2663469684598763,80,7,47155
TENNESSEE,JULY,Flash Flood,MEIGS,0.0,0.28025881140710984,65,7,47121
TENNESSEE,JULY,Flash Flood,SEVIER,0.0,0.0,80,7,47155
TENNESSEE,JULY,Flash Flood,SEVIER,0.0,0.30577899413848764,90,7,47155
TENNESSEE,JULY,Thunderstorm Wind,ANDERSON,,0.0,0,7,47001
OHIO,JULY,Thunderstorm Wind,CUYAHOGA,0.0,0.0,0,7,39035
FLORIDA,APRIL,Thunderstorm Wind,CALHOUN,0.0,0.0,0,4,12013
ALABAMA,APRIL,Hail,GREENE,0.0,0.0,1,4,01063
NEBRASKA,JUNE,Hail,SCOTTS BLUFF,,0.0,0,6,31157
ILLINOIS,JULY,Thunderstorm Wind,LAKE,0.0,0.0,0,7,17097
IOWA,JULY,Hail,MARSHALL,0.0,0.0,0,7,19127
IOWA,JULY,Hail,MARSHALL,0.0,0.0,0,7,19127
IOWA,JULY,Thunderstorm Wind,MARSHALL,0.0,0.0,0,7,19127
IOWA,JULY,Hail,MARSHALL,0.0,0.0,0,7,19127
IOWA,JULY,Hail,MARSHALL,0.0,0.0,0,7,19127
OHIO,JULY,Thunderstorm Wind,LORAIN,0.0,0.0,0,7,39093
NEBRASKA,JUNE,Tornado,SCOTTS BLUFF,,0.0,0,6,31157
PENNSYLVANIA,JULY,Hail,WASHINGTON,0.0,0.0,0,7,42125
PENNSYLVANIA,JULY,Hail,WASHINGTON,0.0,0.0,0,7,42125
PENNSYLVANIA,JULY,Thunderstorm Wind,JEFFERSON,25000.0,0.0,0,7,42065
PENNSYLVANIA,JULY,Thunderstorm Wind,BUTLER,25000.0,0.0,0,7,42019
PENNSYLVANIA,JULY,Thunderstorm Wind,JEFFERSON,10000.0,0.0,0,7,42065
PENNSYLVANIA,JULY,Thunderstorm Wind,JEFFERSON,25000.0,0.0,0,7,42065
ALABAMA,JUNE,Thunderstorm Wind,GENEVA,0.0,0.0,0,6,01061
ALABAMA,JUNE,Thunderstorm Wind,HENRY,5000.0,0.0,0,6,01067
ALABAMA,MARCH,Thunderstorm Wind,JACKSON,,0.0,0,3,01071
ALABAMA,MARCH,Thunderstorm Wind,JACKSON,10000.0,0.0,0,3,01071
MISSOURI,AUGUST,Flood,WAYNE,0.0,0.26694223678512946,1170,8,29223
ILLINOIS,AUGUST,Thunderstorm Wind,WAYNE,12000.0,53.83664883632667,6,8,17191
ILLINOIS,JULY,Thunderstorm Wind,DU PAGE,0.0,0.0,0,7,17043
ILLINOIS,JULY,Heavy Rain,COOK,0.0,0.0,30,7,17031
ILLINOIS,JULY,Thunderstorm Wind,BOONE,0.0,0.0,0,7,17007
ILLINOIS,JULY,Thunderstorm Wind,BOONE,0.0,0.0,0,7,17007
ILLINOIS,JULY,Tornado,KANE,0.0,0.45721542302367724,16,7,17089
INDIANA,JULY,Thunderstorm Wind,LAKE,0.0,0.0,0,7,18089
INDIANA,JULY,Thunderstorm Wind,NEWTON,0.0,0.0,0,7,18111
ILLINOIS,JULY,Hail,DU PAGE,0.0,0.0,0,7,17043
INDIANA,JULY,Thunderstorm Wind,LAKE,0.0,0.0,0,7,18089
WYOMING,JUNE,Hail,LARAMIE,,0.0,0,6,56021
ILLINOIS,JUNE,Thunderstorm Wind,HANCOCK,0.0,0.0,10,6,17067
ILLINOIS,JUNE,Thunderstorm Wind,MCDONOUGH,0.0,0.0,10,6,17109
MISSOURI,AUGUST,Thunderstorm Wind,MARION,,16.426031219915007,8,8,29127
MISSOURI,AUGUST,Tornado,MONTGOMERY,0.0,2.973963129759458,4,8,29139
MISSOURI,AUGUST,Thunderstorm Wind,ST. CHARLES,2000.0,100.6878115123603,25,8,29183
MISSOURI,AUGUST,Thunderstorm Wind,JEFFERSON,0.0,0.2328367839942363,1,8,29099
ALABAMA,JUNE,Thunderstorm Wind,HENRY,0.0,0.0,0,6,01067
ALABAMA,JUNE,Thunderstorm Wind,COFFEE,0.0,0.0,0,6,01031
VIRGINIA,JULY,Thunderstorm Wind,BEDFORD,10000.0,0.0,0,7,51019
VIRGINIA,JULY,Thunderstorm Wind,BEDFORD,10000.0,0.0,0,7,51019
VIRGINIA,JULY,Thunderstorm Wind,LYNCHBURG (C),500.0,0.0,0,7,51680
VIRGINIA,JULY,Thunderstorm Wind,GRAYSON,2000.0,0.0,7,7,51077
VIRGINIA,JULY,Thunderstorm Wind,GRAYSON,5000.0,0.0,0,7,51077
NORTH CAROLINA,JULY,Thunderstorm Wind,WATAUGA,1500.0,0.0,0,7,37189
NORTH CAROLINA,JULY,Thunderstorm Wind,WATAUGA,1000.0,0.0,0,7,37189
NORTH CAROLINA,JULY,Thunderstorm Wind,WATAUGA,5000.0,0.0,0,7,37189
NORTH CAROLINA,JULY,Thunderstorm Wind,ALLEGHANY,500.0,0.0,0,7,37005
NORTH CAROLINA,JULY,Thunderstorm Wind,ALLEGHANY,500.0,0.0,0,7,37005
NORTH CAROLINA,JULY,Thunderstorm Wind,WILKES,1000.0,0.0,0,7,37193
VIRGINIA,JULY,Flash Flood,CAMPBELL,0.0,0.019724592713722303,210,7,51031
MINNESOTA,JULY,Hail,OLMSTED,0.0,0.0,0,7,27109
MINNESOTA,JULY,Hail,MOWER,0.0,0.0,0,7,27099
MINNESOTA,JULY,Hail,OLMSTED,0.0,0.0,0,7,27109
MINNESOTA,JULY,Hail,DODGE,0.0,0.0,0,7,27039
MINNESOTA,JULY,Hail,DODGE,0.0,0.0,0,7,27039
WISCONSIN,JULY,Hail,GRANT,0.0,0.0,0,7,55043
WISCONSIN,JULY,Hail,TAYLOR,0.0,0.0,0,7,55119
WISCONSIN,JULY,Hail,TAYLOR,20000.0,0.0,0,7,55119
INDIANA,JULY,Hail,CLARK,,0.0,0,7,18019
MISSOURI,JULY,Thunderstorm Wind,GREENE,250000.0,36.63565373457712,0,7,29077
KANSAS,JULY,Flash Flood,CRAWFORD,0.0,0.7832104827773452,415,7,20037
MISSOURI,JULY,Thunderstorm Wind,DOUGLAS,15000.0,0.0,0,7,29067
MISSOURI,JULY,Flash Flood,GREENE,0.0,0.040133164066413075,274,7,29077
MISSOURI,JULY,Thunderstorm Wind,JASPER,0.0,0.0,0,7,29097
COLORADO,JULY,Hail,YUMA,,0.0,0,7,08125
NEBRASKA,JULY,Hail,YORK,150000.0,1.006240553454148,10,7,31185
NEBRASKA,JULY,Thunderstorm Wind,WEBSTER,0.0,0.0,0,7,31181
NEBRASKA,JUNE,Tornado,MORRILL,,0.0,0,6,31123
ALABAMA,AUGUST,Thunderstorm Wind,COFFEE,2000.0,0.0,0,8,01031
ALABAMA,AUGUST,Thunderstorm Wind,DALE,0.0,0.0,0,8,01045
ALABAMA,AUGUST,Thunderstorm Wind,COFFEE,0.0,0.0,0,8,01031
ALABAMA,AUGUST,Thunderstorm Wind,HENRY,2000.0,0.0,0,8,01067
ALABAMA,AUGUST,Thunderstorm Wind,HENRY,2000.0,0.0,0,8,01067
ALABAMA,AUGUST,Thunderstorm Wind,HENRY,0.0,0.0,0,8,01067
ALABAMA,AUGUST,Thunderstorm Wind,COFFEE,0.0,0.0,0,8,01031
ALABAMA,AUGUST,Thunderstorm Wind,HENRY,50000.0,0.0,0,8,01067
ALABAMA,AUGUST,Thunderstorm Wind,HENRY,2000.0,0.0,0,8,01067
ALABAMA,AUGUST,Thunderstorm Wind,HENRY,2000.0,0.0,0,8,01067
KENTUCKY,AUGUST,Thunderstorm Wind,MAGOFFIN,0.0,0.0,0,8,21153
ALABAMA,AUGUST,Thunderstorm Wind,COLBERT,1000.0,0.0,0,8,01033
ALABAMA,AUGUST,Thunderstorm Wind,COLBERT,1000.0,0.0,0,8,01033
OKLAHOMA,APRIL,Hail,GRADY,,0.0,0,4,40051
OKLAHOMA,APRIL,Hail,MCCLAIN,,0.0,0,4,40087
VIRGINIA,MAY,Thunderstorm Wind,CARROLL,2000.0,0.0,0,5,51035
VIRGINIA,MAY,Thunderstorm Wind,HALIFAX,200.0,0.0,0,5,51083
NORTH CAROLINA,AUGUST,Thunderstorm Wind,ONSLOW,,0.0,0,8,37133
GEORGIA,AUGUST,Thunderstorm Wind,BEN HILL,0.0,0.0,0,8,13017
GEORGIA,AUGUST,Thunderstorm Wind,DOUGHERTY,0.0,0.0,0,8,13095
GEORGIA,AUGUST,Thunderstorm Wind,MITCHELL,0.0,0.0,0,8,13205
GEORGIA,AUGUST,Thunderstorm Wind,MITCHELL,0.0,0.0,0,8,13205
GEORGIA,AUGUST,Thunderstorm Wind,QUITMAN,0.0,0.0,0,8,13239
GEORGIA,AUGUST,Thunderstorm Wind,RANDOLPH,0.0,0.0,0,8,13243
GEORGIA,AUGUST,Thunderstorm Wind,TERRELL,0.0,0.0,0,8,13273
IOWA,AUGUST,Thunderstorm Wind,CARROLL,0.0,0.0,0,8,19027
IOWA,AUGUST,Thunderstorm Wind,CARROLL,0.0,0.0,0,8,19027
IOWA,AUGUST,Thunderstorm Wind,CALHOUN,0.0,0.0,0,8,19025
IOWA,AUGUST,Thunderstorm Wind,GREENE,0.0,0.0,0,8,19073
NEW YORK,AUGUST,Thunderstorm Wind,NEW YORK,1000.0,0.0,0,8,36061
MONTANA,AUGUST,Thunderstorm Wind,ROOSEVELT,0.0,0.0,0,8,30085
MONTANA,AUGUST,Thunderstorm Wind,RICHLAND,0.0,0.0,0,8,30083
MONTANA,AUGUST,Thunderstorm Wind,GARFIELD,0.0,0.0,0,8,30033
MONTANA,AUGUST,Thunderstorm Wind,MCCONE,0.0,0.0,0,8,30055
MONTANA,AUGUST,Thunderstorm Wind,PRAIRIE,0.0,0.0,0,8,30079
MONTANA,AUGUST,Thunderstorm Wind,DAWSON,0.0,0.0,0,8,30021
WISCONSIN,AUGUST,Thunderstorm Wind,DOUGLAS,5000.0,0.0,2,8,55031
WISCONSIN,AUGUST,Thunderstorm Wind,BURNETT,0.0,0.0,2,8,55013
WISCONSIN,AUGUST,Thunderstorm Wind,DOUGLAS,2000.0,0.0,2,8,55031
WISCONSIN,AUGUST,Thunderstorm Wind,BAYFIELD,0.0,0.0,2,8,55007
NEW YORK,AUGUST,Thunderstorm Wind,NIAGARA,500.0,0.0,0,8,36063
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.04829985623513679,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.04509711554383639,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.14788119841958958,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.024630617811837063,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.005971040071203088,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.02789197289881795,165,8,13185
GEORGIA,AUGUST,Flash Flood,LOWNDES,50000.0,0.011777209255663794,165,8,13185
NEW YORK,AUGUST,Thunderstorm Wind,HERKIMER,,0.0,0,8,36043
NEW YORK,AUGUST,Thunderstorm Wind,HERKIMER,,0.0,0,8,36043
NEW YORK,AUGUST,Thunderstorm Wind,HERKIMER,,2.995633250070317,2,8,36043
NEW YORK,AUGUST,Hail,HERKIMER,0.0,0.0,0,8,36043
NEW YORK,AUGUST,Hail,HERKIMER,0.0,0.0,0,8,36043
NEW YORK,AUGUST,Flood,HERKIMER,20000.0,0.1575703841867658,186,8,36043
NEW YORK,AUGUST,Hail,SCHOHARIE,,0.0,0,8,36095
NEW YORK,AUGUST,Hail,WASHINGTON,,0.0,0,8,36115
NEW YORK,AUGUST,Thunderstorm Wind,ULSTER,,0.0,0,8,36111
NEW YORK,AUGUST,Thunderstorm Wind,ULSTER,,0.0,0,8,36111
NEW YORK,AUGUST,Thunderstorm Wind,ULSTER,,0.0,0,8,36111
TENNESSEE,AUGUST,Thunderstorm Wind,COFFEE,20000.0,0.0,0,8,47031
TENNESSEE,AUGUST,Thunderstorm Wind,CANNON,50000.0,0.0,0,8,47015
TENNESSEE,AUGUST,Thunderstorm Wind,CANNON,1000.0,0.0,0,8,47015
TENNESSEE,AUGUST,Thunderstorm Wind,CANNON,1000.0,0.0,0,8,47015
TENNESSEE,AUGUST,Thunderstorm Wind,WARREN,1000.0,0.0,0,8,47177
OHIO,JULY,Hail,LORAIN,0.0,0.0,0,7,39093
TENNESSEE,JULY,Thunderstorm Wind,MCMINN,,0.0,0,7,47107
TENNESSEE,JULY,Thunderstorm Wind,HAMILTON,,0.0,0,7,47065
TENNESSEE,JULY,Thunderstorm Wind,ROANE,,0.0,0,7,47145
TENNESSEE,JULY,Thunderstorm Wind,LOUDON,,0.0,0,7,47105
TENNESSEE,JULY,Thunderstorm Wind,HAWKINS,,0.0,0,7,47073
TENNESSEE,JULY,Thunderstorm Wind,MONROE,,0.0,0,7,47123
TENNESSEE,JULY,Thunderstorm Wind,KNOX,,0.0,0,7,47093
OHIO,JULY,Hail,CUYAHOGA,0.0,0.0,0,7,39035
OHIO,JULY,Thunderstorm Wind,CUYAHOGA,0.0,0.0,0,7,39035
PENNSYLVANIA,JULY,Hail,ERIE,0.0,0.0,0,7,42049
ALABAMA,APRIL,Hail,MONTGOMERY,0.0,0.0,1,4,01101
ALABAMA,JUNE,Thunderstorm Wind,DALE,2000.0,0.0,0,6,01045
OHIO,JULY,Flash Flood,CUYAHOGA,100000.0,0.27649528360101006,95,7,39035
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,BEAVER,,0.0,0,9,40007
OKLAHOMA,SEPTEMBER,Thunderstorm Wind,BEAVER,,0.0,0,9,40007
TEXAS,SEPTEMBER,Hail,RANDALL,,0.0,0,9,48381
IOWA,JULY,Hail,MARSHALL,0.0,0.0,0,7,19127
IOWA,JULY,Hail,ADAIR,0.0,0.0,0,7,19001
IOWA,JULY,Hail,MADISON,0.0,0.0,0,7,19121
IOWA,JULY,Hail,AUDUBON,0.0,0.0,10,7,19009
IOWA,JULY,Hail,ADAIR,0.0,0.0,11,7,19001
TEXAS,SEPTEMBER,Hail,DALLAM,,0.0,0,9,48111
TEXAS,SEPTEMBER,Thunderstorm Wind,OCHILTREE,12000.0,0.0,0,9,48357
TEXAS,SEPTEMBER,Thunderstorm Wind,CARSON,,0.0,0,9,48065
TEXAS,SEPTEMBER,Thunderstorm Wind,HANSFORD,,0.0,0,9,48195
IOWA,JULY,Thunderstorm Wind,WOODBURY,,0.0,2,7,19193
ILLINOIS,JULY,Tornado,KENDALL,0.0,3.565270168795489,6,7,17093
PENNSYLVANIA,JULY,Hail,WASHINGTON,0.0,0.0,0,7,42125
PENNSYLVANIA,JULY,Thunderstorm Wind,WASHINGTON,10000.0,0.0,0,7,42125
PENNSYLVANIA,JULY,Hail,WASHINGTON,0.0,0.0,0,7,42125
PENNSYLVANIA,JULY,Thunderstorm Wind,WASHINGTON,10000.0,0.0,0,7,42125
PENNSYLVANIA,JULY,Thunderstorm Wind,JEFFERSON,25000.0,0.0,0,7,42065
PENNSYLVANIA,JULY,Thunderstorm Wind,BUTLER,2000.0,0.0,0,7,42019
