TEMPERATURE_F,ANOMALY,MONTH,FIPS
75.5,-0.9,7,17125
78.7,0.1,7,17127
74.9,-1.4,7,17129
74.3,-0.7,7,17131
79.2,0.8,7,17133
76.4,0.1,7,17135
75.5,-0.9,7,17137
75.5,-0.2,7,17139
72.2,-0.7,7,17141
75.4,0.4,7,17143
78.1,0.5,7,17145
74.8,-0.2,7,17147
76.8,-0.3,7,17149
78.0,-0.0,7,17151
78.8,0.1,7,17153
74.0,-0.6,7,17155
78.2,0.3,7,17157
77.3,0.2,7,17159
74.4,-0.3,7,17161
78.7,0.4,7,17163
78.4,0.5,7,17165
75.5,-0.8,7,17167
75.4,-1.0,7,17169
76.0,-1.0,7,17171
76.1,-0.1,7,17173
73.7,-0.6,7,17175
71.4,-0.8,7,17177
75.1,-0.2,7,17179
77.9,0.2,7,17181
73.6,-1.1,7,17183
77.8,0.3,7,17185
74.1,-0.8,7,17187
78.0,0.3,7,17189
78.0,0.6,7,17191
78.6,0.6,7,17193
73.4,-0.3,7,17195
73.0,-0.8,7,17197
78.0,0.6,7,17199
72.3,-0.6,7,17201
74.2,-0.0,7,17203
73.4,0.2,7,18001
73.0,-0.2,7,18003
75.3,-0.4,7,18005
73.1,-0.6,7,18007
73.9,0.0,7,18009
73.0,-0.6,7,18011
74.9,-0.1,7,18013
73.4,-0.5,7,18015
72.9,-0.7,7,18017
76.7,0.3,7,18019
76.2,0.9,7,18021
73.2,-0.5,7,18023
75.0,-1.1,7,18025
76.7,0.4,7,18027
75.2,0.1,7,18029
74.3,-0.6,7,18031
71.9,-0.6,7,18033
73.6,-0.2,7,18035
75.5,-0.9,7,18037
72.0,-0.1,7,18039
73.3,-0.6,7,18041
76.8,0.5,7,18043
73.4,-1.2,7,18045
74.3,-0.3,7,18047
72.4,-0.6,7,18049
78.3,0.9,7,18051
73.9,-0.0,7,18053
76.2,0.9,7,18055
73.8,-0.3,7,18057
74.2,-0.1,7,18059
76.4,0.1,7,18061
73.6,-0.7,7,18063
73.0,-0.4,7,18065
72.9,-0.9,7,18067
73.3,-0.3,7,18069
76.0,0.3,7,18071
72.3,-1.2,7,18073
73.3,-0.0,7,18075
75.9,0.2,7,18077
75.5,-0.1,7,18079
74.6,-0.4,7,18081
77.4,0.5,7,18083
71.8,-0.9,7,18085
71.9,-0.2,7,18087
72.5,-0.7,7,18089
72.2,-0.4,7,18091
75.1,-0.1,7,18093
73.9,-0.1,7,18095
74.6,-0.3,7,18097
72.0,-0.3,7,18099
75.6,-0.1,7,18101
73.2,-0.6,7,18103
74.8,-0.0,7,18105
72.9,-1.1,7,18107
74.9,-0.1,7,18109
72.5,-1.3,7,18111
71.6,-0.7,7,18113
75.8,0.4,7,18115
74.7,-0.8,7,18117
75.6,0.6,7,18119
74.3,-0.7,7,18121
75.4,-1.5,7,18123
77.3,0.5,7,18125
72.3,-0.4,7,18127
78.9,0.6,7,18129
72.5,-0.6,7,18131
73.8,-0.7,7,18133
72.7,-0.3,7,18135
74.5,-0.2,7,18137
73.6,-0.6,7,18139
71.9,-0.3,7,18141
76.5,0.6,7,18143
74.6,-0.5,7,18145
77.0,-0.5,7,18147
72.5,-0.3,7,18149
71.3,-0.4,7,18151
77.2,1.1,7,18153
76.0,0.5,7,18155
73.6,-0.5,7,18157
73.1,-0.6,7,18159
73.3,-0.6,7,18161
79.0,0.9,7,18163
74.4,-0.9,7,18165
76.6,0.8,7,18167
73.4,-0.4,7,18169
73.4,-0.9,7,18171
78.0,0.6,7,18173
75.6,0.3,7,18175
72.5,-0.8,7,18177
73.4,-0.1,7,18179
73.0,-0.6,7,18181
72.0,-0.9,7,18183
71.7,-2.8,7,19001
72.2,-2.7,7,19003
70.2,-1.8,7,19005
73.9,-2.0,7,19007
71.2,-2.7,7,19009
71.9,-1.5,7,19011
71.8,-1.2,7,19013
72.0,-2.2,7,19015
70.7,-1.6,7,19017
70.9,-1.5,7,19019
70.8,-2.3,7,19021
71.1,-1.6,7,19023
71.5,-2.3,7,19025
72.1,-1.6,7,19027
71.9,-2.9,7,19029
73.2,-1.0,7,19031
70.0,-2.1,7,19033
70.7,-2.5,7,19035
69.6,-2.0,7,19037
74.0,-1.4,7,19039
70.4,-2.2,7,19041
70.6,-1.8,7,19043
73.9,-0.0,7,19045
72.1,-1.6,7,19047
72.8,-2.3,7,19049
74.2,-1.7,7,19051
74.3,-1.2,7,19053
70.8,-1.3,7,19055
74.3,-1.5,7,19057
69.8,-2.3,7,19059
71.5,-1.1,7,19061
70.3,-1.9,7,19063
69.4,-2.4,7,19065
70.2,-2.1,7,19067
70.7,-1.6,7,19069
73.8,-3.0,7,19071
72.0,-2.1,7,19073
71.5,-1.5,7,19075
71.7,-2.7,7,19077
70.7,-2.6,7,19079
70.0,-2.3,7,19081
71.2,-1.7,7,19083
72.7,-2.4,7,19085
74.4,-1.2,7,19087
68.7,-1.9,7,19089
70.9,-2.5,7,19091
71.4,-2.1,7,19093
73.0,-1.1,7,19095
73.0,-0.2,7,19097
73.0,-1.7,7,19099
73.8,-1.7,7,19101
73.5,-0.9,7,19103
72.6,-0.6,7,19105
72.9,-1.9,7,19107
71.1,-1.5,7,19109
75.2,-1.4,7,19111
72.8,-0.6,7,19113
74.5,-0.7,7,19115
73.5,-2.0,7,19117
69.8,-3.1,7,19119
73.4,-2.0,7,19121
72.8,-2.4,7,19123
72.8,-3.0,7,19125
72.4,-1.3,7,19127
73.6,-2.7,7,19129
69.2,-2.3,7,19131
72.2,-2.4,7,19133
73.5,-2.3,7,19135
72.8,-2.8,7,19137
73.7,-1.1,7,19139
70.3,-2.5,7,19141
69.7,-2.5,7,19143
73.1,-2.9,7,19145
70.9,-1.8,7,19147
71.3,-2.4,7,19149
70.9,-2.5,7,19151
73.1,-2.4,7,19153
73.0,-2.5,7,19155
72.5,-1.4,7,19157
74.1,-1.0,7,19159
71.9,-1.5,7,19161
74.3,-0.0,7,19163
71.9,-2.4,7,19165
70.4,-3.0,7,19167
72.2,-1.9,7,19169
71.8,-1.6,7,19171
73.3,-1.8,7,19173
73.2,-1.7,7,19175
74.6,-1.5,7,19177
73.4,-2.3,7,19179
73.6,-2.5,7,19181
73.8,-0.9,7,19183
73.7,-1.8,7,19185
70.8,-2.8,7,19187
69.3,-2.7,7,19189
69.8,-1.2,7,19191
72.0,-2.2,7,19193
69.3,-2.5,7,19195
70.2,-2.5,7,19197
79.1,-0.3,7,20001
78.9,0.0,7,20003
76.7,-1.0,7,20005
79.8,-1.3,7,20007
78.4,-1.3,7,20009
78.9,-0.4,7,20011
75.9,-1.4,7,20013
80.3,0.6,7,20015
79.1,0.2,7,20017
80.4,-0.1,7,20019
80.9,0.9,7,20021
75.8,-0.0,7,20023
79.4,-1.4,7,20025
79.0,-0.2,7,20027
79.1,0.1,7,20029
80.2,1.4,7,20031
79.5,-1.4,7,20033
80.1,-0.3,7,20035
79.8,0.3,7,20037
75.5,-1.6,7,20039
80.0,0.5,7,20041
76.4,-1.4,7,20043
78.3,-0.3,7,20045
78.6,-1.0,7,20047
80.1,0.4,7,20049
78.4,-0.6,7,20051
79.8,-0.2,7,20053
77.9,-0.3,7,20055
78.7,-0.5,7,20057
78.7,-0.0,7,20059
79.0,0.0,7,20061
77.3,-0.6,7,20063
77.0,-1.2,7,20065
77.7,-1.2,7,20067
78.5,-0.2,7,20069
74.3,-2.3,7,20071
80.2,1.1,7,20073
76.1,-2.0,7,20075
80.5,-1.0,7,20077
80.5,0.5,7,20079
77.8,-1.0,7,20081
79.0,-0.3,7,20083
77.1,-0.7,7,20085
77.8,-0.2,7,20087
77.3,-0.9,7,20089
78.2,-0.1,7,20091
77.0,-1.1,7,20093
79.5,-1.2,7,20095
78.7,-1.1,7,20097
80.1,-0.2,7,20099
78.1,0.2,7,20101
77.9,-0.3,7,20103
79.6,-0.1,7,20105
78.7,-0.3,7,20107
76.4,-0.9,7,20109
79.2,0.6,7,20111
80.6,0.8,7,20113
79.8,0.5,7,20115
75.2,-2.9,7,20117
78.8,-1.2,7,20119
78.4,-0.2,7,20121
78.4,-0.8,7,20123
80.6,-0.2,7,20125
78.6,0.2,7,20127
77.3,-1.5,7,20129
75.1,-2.2,7,20131
79.7,-0.1,7,20133
78.5,-0.5,7,20135
75.7,-1.7,7,20137
79.2,0.7,7,20139
78.0,-1.1,7,20141
80.0,0.5,7,20143
78.2,-1.4,7,20145
76.0,-2.2,7,20147
77.6,-0.9,7,20149
78.7,-1.3,7,20151
75.0,-1.6,7,20153
80.0,-0.4,7,20155
77.5,-0.6,7,20157
79.5,-0.6,7,20159
78.4,-0.5,7,20161
77.4,-1.5,7,20163
78.2,-1.1,7,20165
79.6,-0.0,7,20167
80.5,0.5,7,20169
77.2,-0.3,7,20171
80.5,-0.1,7,20173
78.3,-1.2,7,20175
78.8,0.3,7,20177
75.9,-1.5,7,20179
75.2,-0.2,7,20181
76.3,-1.9,7,20183
78.5,-1.3,7,20185
77.2,-1.5,7,20187
78.1,-1.0,7,20189
80.8,-0.5,7,20191
75.2,-1.3,7,20193
77.8,-0.6,7,20195
78.6,0.2,7,20197
75.4,-0.9,7,20199
76.6,-1.6,7,20201
75.7,-1.5,7,20203
80.4,0.3,7,20205
80.0,0.7,7,20207
77.8,-0.5,7,20209
77.0,1.0,7,21001
78.1,0.6,7,21003
77.1,1.2,7,21005
79.2,0.3,7,21007
78.0,0.6,7,21009
75.4,0.0,7,21011
74.2,0.4,7,21013
75.8,0.3,7,21015
75.9,0.7,7,21017
76.4,1.7,7,21019
76.4,1.0,7,21021
75.0,-0.1,7,21023
76.2,0.4,7,21025
76.1,-0.5,7,21027
77.6,0.7,7,21029
78.0,0.3,7,21031
78.6,0.2,7,21033
79.6,0.9,7,21035
76.1,0.3,7,21037
79.4,0.4,7,21039
76.6,0.5,7,21041
75.2,0.9,7,21043
76.0,0.9,7,21045
78.0,-0.2,7,21047
76.3,1.0,7,21049
75.8,0.8,7,21051
76.4,0.8,7,21053
78.4,0.0,7,21055
77.4,0.7,7,21057
77.7,-0.1,7,21059
78.3,1.1,7,21061
75.0,0.3,7,21063
76.4,0.6,7,21065
76.7,1.5,7,21067
74.7,-0.3,7,21069
76.6,1.0,7,21071
77.0,1.0,7,21073
79.5,-0.1,7,21075
76.5,0.6,7,21077
76.5,0.9,7,21079
75.9,0.4,7,21081
79.4,0.6,7,21083
77.1,0.6,7,21085
77.6,0.8,7,21087
75.7,1.3,7,21089
76.2,-1.1,7,21091
76.8,0.6,7,21093
73.2,0.7,7,21095
75.7,0.3,7,21097
77.7,0.9,7,21099
79.0,0.6,7,21101
76.3,0.5,7,21103
79.4,0.3,7,21105
78.7,0.3,7,21107
75.2,0.5,7,21109
77.5,0.4,7,21111
77.0,1.5,7,21113
76.3,1.2,7,21115
75.8,0.3,7,21117
75.3,0.6,7,21119
75.5,0.7,7,21121
77.0,0.8,7,21123
75.6,0.8,7,21125
76.2,1.5,7,21127
76.2,0.2,7,21129
75.2,0.7,7,21131
74.1,0.6,7,21133
74.6,0.1,7,21135
75.7,0.8,7,21137
78.7,-0.0,7,21139
77.6,-0.4,7,21141
79.1,0.4,7,21143
79.2,0.3,7,21145
75.1,0.5,7,21147
78.4,0.3,7,21149
76.6,0.9,7,21151
75.8,0.6,7,21153
77.0,0.9,7,21155
79.6,0.6,7,21157
76.8,1.5,7,21159
74.4,-0.3,7,21161
76.2,-0.2,7,21163
75.1,-0.1,7,21165
77.0,1.3,7,21167
77.1,0.6,7,21169
77.2,0.4,7,21171
75.8,0.6,7,21173
75.2,-0.1,7,21175
77.7,-0.3,7,21177
77.3,0.8,7,21179
75.3,0.2,7,21181
77.2,-0.2,7,21183
76.3,0.1,7,21185
76.4,0.7,7,21187
76.1,0.4,7,21189
75.8,0.2,7,21191
75.6,0.5,7,21193
76.4,1.3,7,21195
76.0,0.3,7,21197
75.9,0.8,7,21199
75.1,-0.0,7,21201
75.4,0.6,7,21203
74.4,-0.5,7,21205
76.7,1.1,7,21207
76.4,1.0,7,21209
76.4,0.5,7,21211
78.0,0.2,7,21213
77.0,0.6,7,21215
77.0,0.9,7,21217
77.4,-0.5,7,21219
78.9,0.4,7,21221
76.3,0.3,7,21223
78.9,0.3,7,21225
78.7,0.8,7,21227
77.0,1.0,7,21229
76.0,0.9,7,21231
78.8,0.4,7,21233
75.2,0.4,7,21235
75.6,0.1,7,21237
77.2,1.6,7,21239
85.4,2.8,7,22001
85.2,2.9,7,22003
85.7,4.0,7,22005
85.6,3.9,7,22007
84.8,2.6,7,22009
85.7,3.8,7,22011
83.6,2.1,7,22013
84.2,1.9,7,22015
84.4,1.8,7,22017
85.6,3.3,7,22019
84.2,2.5,7,22021
85.9,3.4,7,22023
84.9,2.8,7,22025
82.6,1.3,7,22027
84.9,3.0,7,22029
84.5,2.3,7,22031
85.4,3.8,7,22033
83.7,2.1,7,22035
84.6,3.5,7,22037
84.8,2.5,7,22039
84.2,2.3,7,22041
84.6,2.6,7,22043
85.6,3.6,7,22045
85.6,3.8,7,22047
83.4,2.2,7,22049
85.6,3.4,7,22051
85.4,2.6,7,22053
85.5,3.3,7,22055
85.5,3.5,7,22057
84.9,2.9,7,22059
83.0,1.8,7,22061
85.4,3.8,7,22063
84.0,2.3,7,22065
83.4,1.9,7,22067
85.1,3.1,7,22069
85.7,3.9,7,22071
83.5,1.9,7,22073
85.6,3.7,7,22075
85.3,3.4,7,22077
84.8,2.7,7,22079
84.4,2.3,7,22081
83.9,2.1,7,22083
85.7,4.1,7,22085
85.6,3.9,7,22087
85.5,3.4,7,22089
84.1,3.1,7,22091
85.7,3.9,7,22093
85.6,3.6,7,22095
84.9,2.8,7,22097
85.4,3.5,7,22099
85.4,3.7,7,22101
85.2,4.0,7,22103
84.6,3.4,7,22105
84.2,2.3,7,22107
85.5,3.7,7,22109
82.8,1.4,7,22111
85.9,3.6,7,22113
85.6,4.1,7,22115
84.1,3.2,7,22117
83.6,1.7,7,22119
85.6,3.7,7,22121
83.6,2.0,7,22123
85.0,3.5,7,22125
84.3,2.7,7,22127
71.8,4.2,7,23001
69.9,5.6,7,23003
71.6,3.7,7,23005
67.9,4.3,7,23007
71.0,4.5,7,23009
71.8,4.1,7,23011
69.6,3.6,7,23013
70.6,3.7,7,23015
69.6,4.2,7,23017
71.2,4.7,7,23019
68.9,4.6,7,23021
71.6,4.1,7,23023
68.6,4.3,7,23025
70.8,4.0,7,23027
69.7,4.3,7,23029
72.0,3.5,7,23031
74.3,1.5,7,24001
80.0,3.1,7,24003
78.2,3.3,7,24005
79.5,2.8,7,24009
78.8,2.8,7,24011
76.4,2.7,7,24013
77.9,2.5,7,24015
79.9,3.1,7,24017
80.2,3.4,7,24019
77.1,2.8,7,24021
70.1,2.3,7,24023
78.2,2.8,7,24025
77.8,3.3,7,24027
79.4,3.2,7,24029
77.9,3.0,7,24031
78.9,2.7,7,24033
79.2,3.0,7,24035
80.0,3.1,7,24037
80.6,3.8,7,24039
79.4,2.6,7,24041
76.9,2.7,7,24043
79.8,3.6,7,24045
79.4,3.5,7,24047
80.8,4.1,7,24510
79.3,2.9,7,24511
73.7,4.1,7,25001
71.6,4.5,7,25003
75.3,4.3,7,25005
74.2,4.4,7,25007
73.4,3.1,7,25009
73.4,4.4,7,25011
74.0,3.9,7,25013
73.7,3.8,7,25015
74.8,3.8,7,25017
71.8,4.1,7,25019
75.3,4.4,7,25021
75.6,4.7,7,25023
75.1,4.0,7,25025
73.8,4.4,7,25027
68.0,1.1,7,26001
63.2,-1.4,7,26003
71.3,-0.1,7,26005
68.3,1.5,7,26007
68.2,1.2,7,26009
70.1,1.3,7,26011
62.9,-0.9,7,26013
71.7,0.5,7,26015
71.4,1.3,7,26017
69.0,2.4,7,26019
71.6,-0.6,7,26021
71.6,0.1,7,26023
71.9,0.7,7,26025
71.5,-0.3,7,26027
67.9,0.8,7,26029
66.9,0.2,7,26031
64.5,0.5,7,26033
68.8,0.8,7,26035
72.0,0.9,7,26037
67.4,0.9,7,26039
64.8,-0.8,7,26041
65.2,-0.1,7,26043
71.8,0.7,7,26045
66.7,0.6,7,26047
71.9,1.2,7,26049
69.9,0.9,7,26051
63.6,-1.1,7,26053
68.9,1.9,7,26055
71.4,0.7,7,26057
71.1,0.1,7,26059
64.2,-0.6,7,26061
70.4,1.8,7,26063
71.4,0.6,7,26065
71.1,0.3,7,26067
69.0,1.2,7,26069
63.2,-0.8,7,26071
70.2,0.8,7,26073
71.0,0.1,7,26075
72.5,0.9,7,26077
67.7,1.0,7,26079
70.6,0.1,7,26081
62.8,-0.5,7,26083
68.7,0.5,7,26085
71.6,1.3,7,26087
68.4,1.7,7,26089
72.4,0.5,7,26091
71.1,0.7,7,26093
63.3,-0.3,7,26095
64.7,0.1,7,26097
73.1,1.3,7,26099
68.7,1.3,7,26101
63.6,-0.7,7,26103
68.7,0.6,7,26105
68.9,0.2,7,26107
66.9,0.1,7,26109
71.3,1.0,7,26111
67.8,1.0,7,26113
73.5,0.8,7,26115
69.9,0.2,7,26117
67.9,1.1,7,26119
70.8,1.2,7,26121
69.4,0.4,7,26123
71.9,1.0,7,26125
69.6,1.0,7,26127
68.5,1.1,7,26129
64.4,-0.6,7,26131
68.2,0.7,7,26133
68.0,1.4,7,26135
67.4,1.4,7,26137
71.2,0.5,7,26139
67.2,0.4,7,26141
67.7,0.7,7,26143
71.7,0.9,7,26145
72.3,1.4,7,26147
72.4,0.4,7,26149
70.9,1.5,7,26151
63.9,-1.5,7,26153
71.6,0.7,7,26155
71.1,1.1,7,26157
71.2,-0.5,7,26159
71.1,0.3,7,26161
73.4,1.2,7,26163
68.2,1.3,7,26165
66.5,-0.3,7,27001
71.4,-0.2,7,27003
65.3,-3.2,7,27005
64.9,-2.0,7,27007
69.8,-0.1,7,27009
70.0,-1.4,7,27011
70.3,-2.2,7,27013
70.8,-1.9,7,27015
65.7,-0.2,7,27017
71.2,-0.9,7,27019
66.9,-0.7,7,27021
70.2,-1.7,7,27023
70.3,-0.4,7,27025
67.5,-2.7,7,27027
65.2,-2.2,7,27029
60.9,-1.1,7,27031
70.3,-1.4,7,27033
68.1,-0.1,7,27035
71.6,-0.7,7,27037
69.3,-1.3,7,27039
68.2,-1.2,7,27041
70.1,-2.3,7,27043
68.9,-1.7,7,27045
69.2,-2.3,7,27047
70.2,-1.2,7,27049
69.0,-1.4,7,27051
71.7,-0.5,7,27053
70.3,-1.4,7,27055
66.2,-1.5,7,27057
70.6,0.0,7,27059
64.8,-1.2,7,27061
70.2,-1.4,7,27063
68.9,-0.0,7,27065
69.5,-1.5,7,27067
66.2,-1.0,7,27069
63.8,-2.0,7,27071
70.2,-1.8,7,27073
62.3,-1.4,7,27075
64.1,-2.0,7,27077
70.3,-1.8,7,27079
68.8,-2.3,7,27081
70.3,-1.9,7,27083
70.8,-0.9,7,27085
65.0,-3.1,7,27087
65.5,-2.1,7,27089
70.4,-1.7,7,27091
69.6,-1.4,7,27093
69.1,0.1,7,27095
69.1,-0.3,7,27097
68.9,-1.6,7,27099
69.0,-2.3,7,27101
70.9,-1.7,7,27103
69.1,-2.5,7,27105
66.4,-3.4,7,27107
69.3,-1.3,7,27109
67.1,-2.5,7,27111
65.1,-2.9,7,27113
67.7,-0.0,7,27115
68.4,-3.0,7,27117
66.0,-2.9,7,27119
68.8,-1.3,7,27121
72.0,-0.3,7,27123
65.3,-3.2,7,27125
70.9,-1.6,7,27127
71.0,-1.0,7,27129
70.2,-1.4,7,27131
69.3,-2.9,7,27133
64.6,-1.8,7,27135
63.5,-1.4,7,27137
71.5,-0.9,7,27139
70.3,-0.5,7,27141
71.3,-0.9,7,27143
69.4,-0.8,7,27145
69.5,-1.6,7,27147
69.4,-1.3,7,27149
69.6,-1.6,7,27151
68.3,-1.0,7,27153
69.7,-1.4,7,27155
70.4,-0.9,7,27157
67.6,-1.2,7,27159
69.6,-2.1,7,27161
71.4,-0.6,7,27163
70.5,-2.0,7,27165
69.0,-1.8,7,27167
70.1,-1.0,7,27169
70.5,-0.8,7,27171
70.6,-1.7,7,27173
84.3,3.0,7,28001
79.4,0.0,7,28003
83.4,2.7,7,28005
82.9,2.7,7,28007
79.4,-0.3,7,28009
83.0,1.3,7,28011
81.9,1.3,7,28013
83.4,2.8,7,28015
81.8,1.2,7,28017
82.0,2.2,7,28019
83.8,2.4,7,28021
83.0,2.4,7,28023
82.2,1.4,7,28025
83.0,1.4,7,28027
83.7,2.7,7,28029
83.7,3.0,7,28031
81.3,-0.0,7,28033
83.4,2.3,7,28035
83.3,2.5,7,28037
84.2,3.4,7,28039
83.7,2.7,7,28041
83.2,2.2,7,28043
84.4,3.8,7,28045
84.1,3.4,7,28047
84.1,2.9,7,28049
83.8,2.7,7,28051
84.0,2.1,7,28053
83.8,2.2,7,28055
80.9,0.6,7,28057
84.5,3.7,7,28059
83.0,2.6,7,28061
83.5,2.3,7,28063
83.7,3.0,7,28065
83.5,2.4,7,28067
82.2,1.7,7,28069
81.2,0.6,7,28071
83.5,2.6,7,28073
82.6,2.3,7,28075
83.9,2.9,7,28077
83.2,2.8,7,28079
81.6,0.9,7,28081
84.2,2.6,7,28083
83.2,2.5,7,28085
82.2,1.2,7,28087
84.1,2.9,7,28089
84.1,2.9,7,28091
80.3,-0.0,7,28093
81.4,0.6,7,28095
82.5,2.3,7,28097
82.4,2.3,7,28099
82.8,2.6,7,28101
82.5,1.6,7,28103
82.4,1.9,7,28105
81.9,0.6,7,28107
83.6,3.0,7,28109
83.6,2.6,7,28111
83.4,2.7,7,28113
81.4,1.0,7,28115
80.3,0.4,7,28117
82.9,1.2,7,28119
83.7,2.8,7,28121
83.2,2.9,7,28123
83.9,2.2,7,28125
83.7,2.9,7,28127
83.4,2.9,7,28129
83.5,2.9,7,28131
83.6,1.7,7,28133
83.5,1.9,7,28135
81.4,0.2,7,28137
79.4,-0.1,7,28139
79.6,0.3,7,28141
82.1,0.5,7,28143
80.9,0.6,7,28145
83.6,2.8,7,28147
84.1,2.6,7,28149
83.3,1.3,7,28151
82.9,2.0,7,28153
82.0,1.9,7,28155
84.4,3.3,7,28157
82.2,2.3,7,28159
82.1,1.2,7,28161
84.2,2.6,7,28163
75.5,-0.7,7,29001
76.1,-1.2,7,29003
74.2,-2.9,7,29005
77.9,0.5,7,29007
79.3,1.8,7,29009
80.0,0.6,7,29011
78.9,-0.2,7,29013
78.3,0.1,7,29015
78.4,0.2,7,29017
78.5,0.6,7,29019
76.3,-1.4,7,29021
79.4,-0.2,7,29023
76.0,-1.0,7,29025
78.9,1.0,7,29027
79.4,1.3,7,29029
78.7,0.5,7,29031
77.0,-1.0,7,29033
78.3,0.6,7,29035
78.0,-0.1,7,29037
80.6,1.6,7,29039
77.3,-0.6,7,29041
78.2,1.2,7,29043
75.7,-1.1,7,29045
76.2,-1.6,7,29047
75.4,-1.5,7,29049
79.5,1.2,7,29051
78.2,0.4,7,29053
77.0,0.5,7,29055
80.2,1.6,7,29057
79.2,1.6,7,29059
75.9,-0.9,7,29061
75.8,-1.0,7,29063
77.0,0.5,7,29065
77.5,0.6,7,29067
80.4,-0.1,7,29069
78.0,0.7,7,29071
78.0,0.8,7,29073
75.8,-0.8,7,29075
78.8,1.6,7,29077
75.4,-1.6,7,29079
75.1,-1.0,7,29081
78.8,-0.0,7,29083
79.4,1.2,7,29085
75.7,-2.0,7,29087
77.8,-0.0,7,29089
78.9,2.1,7,29091
76.9,0.6,7,29093
77.3,-0.7,7,29095
80.7,1.6,7,29097
79.1,1.1,7,29099
78.4,0.5,7,29101
76.1,-0.4,7,29103
79.0,1.6,7,29105
77.7,-0.2,7,29107
79.2,1.5,7,29109
76.6,-0.6,7,29111
78.0,0.7,7,29113
76.1,-1.3,7,29115
76.4,-1.2,7,29117
80.5,1.9,7,29119
76.4,-0.6,7,29121
77.7,0.5,7,29123
78.5,0.9,7,29125
77.5,0.0,7,29127
74.3,-1.9,7,29129
79.3,1.3,7,29131
79.5,0.1,7,29133
78.8,0.9,7,29135
77.3,-0.1,7,29137
78.1,0.9,7,29139
78.3,0.7,7,29141
80.1,0.0,7,29143
80.9,2.4,7,29145
75.0,-1.5,7,29147
79.2,1.7,7,29149
79.1,1.2,7,29151
78.4,0.8,7,29153
80.2,-0.3,7,29155
78.5,0.9,7,29157
78.2,0.3,7,29159
77.9,0.6,7,29161
77.6,0.5,7,29163
76.7,-1.2,7,29165
80.0,2.2,7,29167
78.8,1.2,7,29169
74.2,-2.0,7,29171
77.8,0.5,7,29173
77.1,-0.3,7,29175
76.5,-1.2,7,29177
77.2,0.6,7,29179
79.1,0.4,7,29181
78.8,0.6,7,29183
79.6,0.5,7,29185
78.3,0.7,7,29186
77.8,1.1,7,29187
79.3,0.7,7,29189
77.9,-0.1,7,29195
75.0,-1.0,7,29197
75.5,-0.7,7,29199
79.3,0.1,7,29201
78.3,1.3,7,29203
76.6,-0.3,7,29205
79.6,-0.1,7,29207
79.4,1.7,7,29209
74.9,-1.7,7,29211
79.1,1.1,7,29213
77.8,1.1,7,29215
79.7,0.2,7,29217
77.9,0.8,7,29219
77.6,1.0,7,29221
78.1,-0.1,7,29223
77.4,1.0,7,29225
75.1,-0.8,7,29227
77.3,0.7,7,29229
79.6,0.7,7,29510
61.9,2.7,7,30001
69.6,0.5,7,30003
69.1,1.7,7,30005
66.4,1.8,7,30007
66.2,1.3,7,30009
70.5,0.4,7,30011
66.7,1.6,7,30013
69.5,1.8,7,30015
72.3,0.4,7,30017
67.1,0.7,7,30019
70.1,-0.1,7,30021
60.0,1.7,7,30023
69.9,-0.6,7,30025
68.6,1.4,7,30027
63.8,3.9,7,30029
63.3,2.2,7,30031
71.9,1.6,7,30033
63.2,3.5,7,30035
67.5,0.3,7,30037
62.1,3.0,7,30039
69.2,2.3,7,30041
64.5,2.5,7,30043
64.5,1.4,7,30045
68.2,4.0,7,30047
63.8,2.1,7,30049
68.5,2.5,7,30051
65.5,4.2,7,30053
70.4,0.5,7,30055
62.9,1.8,7,30057
62.8,2.2,7,30059
66.2,4.0,7,30061
65.4,3.5,7,30063
70.0,0.4,7,30065
62.0,2.1,7,30067
71.8,1.0,7,30069
70.6,1.3,7,30071
66.3,2.8,7,30073
71.2,0.3,7,30075
63.0,3.0,7,30077
71.0,-0.0,7,30079
63.6,3.2,7,30081
70.0,0.4,7,30083
69.4,0.6,7,30085
71.3,0.6,7,30087
66.2,3.0,7,30089
68.4,1.0,7,30091
62.4,1.9,7,30093
66.2,0.5,7,30095
64.7,1.0,7,30097
64.6,1.9,7,30099
68.2,2.9,7,30101
71.3,0.4,7,30103
69.6,1.2,7,30105
65.1,0.8,7,30107
69.4,-0.8,7,30109
71.1,0.6,7,30111
74.4,-1.9,7,31001
72.1,-2.8,7,31003
71.9,-1.0,7,31005
70.3,-0.6,7,31007
72.3,-2.3,7,31009
72.8,-2.0,7,31011
70.7,-0.9,7,31013
72.8,-2.5,7,31015
72.1,-2.2,7,31017
73.4,-2.2,7,31019
72.8,-2.3,7,31021
73.5,-2.4,7,31023
74.3,-2.4,7,31025
71.8,-2.8,7,31027
74.4,-1.1,7,31029
71.9,-1.0,7,31031
71.6,-0.9,7,31033
74.6,-2.0,7,31035
73.6,-1.7,7,31037
72.6,-2.4,7,31039
72.4,-1.7,7,31041
72.6,-2.2,7,31043
71.3,-1.2,7,31045
73.0,-2.3,7,31047
72.8,-1.2,7,31049
71.8,-2.9,7,31051
73.8,-1.7,7,31053
74.0,-2.2,7,31055
75.2,-0.9,7,31057
74.8,-2.3,7,31059
74.9,-2.0,7,31061
74.4,-1.4,7,31063
74.8,-2.3,7,31065
75.0,-2.6,7,31067
72.1,-0.4,7,31069
71.8,-2.0,7,31071
73.5,-2.5,7,31073
71.3,-0.7,7,31075
73.4,-1.1,7,31077
